j,i,lat,long,counts,address,township,towncode
25,15,39.931501839458605,116.24814876423889,1005.0,北京市海淀区田村路街道田村东路宏远家园,田村路街道,110108021000
25,16,39.931501839458605,116.2641439523187,1737.0,北京市海淀区田村路街道半壁店第二社区居委会,田村路街道,110108021000
25,17,39.931501839458605,116.28013914039849,1327.0,北京市海淀区八里庄街道恩济西园写字楼恩济西园,八里庄街道,110108005000
25,18,39.931501839458605,116.2961343284783,1688.0,北京市海淀区八里庄街道蓝靛厂南路玲珑公园,八里庄街道,110108005000
25,19,39.931501839458605,116.31212951655809,2917.0,北京市海淀区甘家口街道车公庄西路34号,甘家口街道,110108004000
25,20,39.931501839458605,116.3281247046379,3137.0,北京市海淀区甘家口街道建设部大院,甘家口街道,110108004000
25,21,39.931501839458605,116.34411989271769,2190.0,北京市西城区展览路街道展览馆路,展览路街道,110102009000
25,22,39.931501839458605,116.3601150807975,2830.0,北京市西城区新街口街道北京城区供电公司(西直门南小街)官园南里,新街口街道,110102003000
25,23,39.931501839458605,116.37611026887728,3518.0,北京市西城区什刹海街道太平仓胡同小区太平仓胡同社区,什刹海街道,110102012000
25,24,39.931501839458605,116.3921054569571,934.0,北京市西城区什刹海街道北海公园,什刹海街道,110102012000
25,25,39.931501839458605,116.4081006450369,778.0,北京市东城区景山街道首都医科大学附属北京中医医院,景山街道,110101002000
25,26,39.931501839458605,116.4240958331167,1481.0,北京市东城区东四街道东四七条8号,东四街道,110101006000
25,27,39.931501839458605,116.44009102119651,3866.0,北京市东城区东直门街道新中街北京工人体育馆,东直门街道,110101009000
25,28,39.931501839458605,116.4560862092763,1736.0,北京市朝阳区三里屯街道东方视线摄影学院北京现代瑞通嘉业特约销售服务店,三里屯街道,110105004000
25,29,39.931501839458605,116.4720813973561,1844.0,北京市朝阳区六里屯街道首都医科大学附属北京妇产医院首都医科大学附属北京妇产医院东院,六里屯街道,110105014000
25,30,39.931501839458605,116.48807658543589,1894.0,北京市朝阳区东风镇姚家园路公园大道,东风镇,110105030000
25,31,39.931501839458605,116.5040717735157,1062.0,北京市朝阳区东风镇石佛营东路石佛营东里小区,东风镇,110105030000
25,32,39.931501839458605,116.52006696159549,1892.0,北京市朝阳区平房镇青年路134号,平房镇,110105029000
25,33,39.931501839458605,116.5360621496753,1455.0,北京市朝阳区平房镇猎豹移动全球总部惠通时代广场,平房镇,110105029000
25,34,39.931501839458605,116.55205733775509,469.0,北京市朝阳区平房镇平房路59号京城梨园,平房镇,110105029000
25,35,39.931501839458605,116.5680525258349,655.0,北京市朝阳区平房镇幺家店路,平房镇,110105029000
25,36,39.931501839458605,116.58404771391469,1167.0,北京市朝阳区常营镇常营民族家园常营民族家园(C.D.F区),常营镇,110105033000
25,37,39.931501839458605,116.6000429019945,1542.0,北京市朝阳区常营镇北辰福第北辰福第北区,常营镇,110105033000
25,38,39.931501839458605,116.61603809007428,1865.0,北京市朝阳区常营镇五里桥一街,常营镇,110105033000
25,39,39.931501839458605,116.6320332781541,64.0,北京市通州区永顺镇金榆路,永顺镇,110112005000
25,40,39.931501839458605,116.64802846623388,933.0,北京市通州区永顺镇温榆河左堤路商务富锦公园,永顺镇,110112005000
25,41,39.931501839458605,116.6640236543137,176.0,北京市通州区永顺镇潞苑西路北京市北运河管理处,永顺镇,110112005000
25,42,39.931501839458605,116.68001884239351,357.0,北京市通州区永顺镇珠江国际城八区,永顺镇,110112005000
25,43,39.931501839458605,116.6960140304733,517.0,北京市通州区永顺镇永顺成人文化技术学校,永顺镇,110112005000
25,44,39.931501839458605,116.7120092185531,133.0,北京市通州区潞城镇后屯路,潞城镇,110112119000
25,45,39.931501839458605,116.72800440663289,29.0,北京市通州区宋庄镇丁各庄路,宋庄镇,110112104000
25,46,39.931501839458605,116.7439995947127,175.0,北京市通州区宋庄镇高菜路,宋庄镇,110112104000
25,47,39.931501839458605,116.75999478279249,45.0,北京市通州区宋庄镇高辛庄路,宋庄镇,110112104000
25,48,39.931501839458605,116.7759899708723,9.0,北京市通州区宋庄镇北刘庄路,宋庄镇,110112104000
26,4,39.94450072324862,116.07220169536109,14.0,北京市门头沟区龙泉镇九龙路,龙泉镇,110109007000
26,5,39.94450072324862,116.0881968834409,54.0,北京市门头沟区东辛房街道增北路龙门新区B4小区,东辛房街道,110109003000
26,6,39.94450072324862,116.10419207152069,413.0,北京市门头沟区大峪街道河滩路,大峪街道,110109001000
26,7,39.94450072324862,116.1201872596005,409.0,北京市石景山区广宁街道水闸南路,广宁街道,110107009000
26,8,39.94450072324862,116.1361824476803,91.0,北京市石景山区五里坨街道石门路247号,五里坨街道,110107010000
26,9,39.94450072324862,116.1521776357601,106.0,北京市石景山区五里坨街道中宜针织联营有限公司,五里坨街道,110107010000
26,10,39.94450072324862,116.16817282383991,247.0,北京市石景山区苹果园街道陆桥包装物资储运公司,苹果园街道,110107005000
26,11,39.94450072324862,116.1841680119197,1062.0,北京市石景山区苹果园街道申王府北京保险产业园,苹果园街道,110107005000
26,12,39.94450072324862,116.20016319999951,635.0,北京市石景山区苹果园街道八大处路国家检察官学院(香山校区),苹果园街道,110107005000
26,13,39.94450072324862,116.2161583880793,435.0,北京市海淀区龙海添一职工之家,[],[]
26,14,39.94450072324862,116.2321535761591,95.0,北京市海淀区四季青镇四季阳光科技园,四季青镇,110108027000
26,15,39.94450072324862,116.24814876423889,268.0,北京市海淀区四季青镇行集寺路,四季青镇,110108027000
26,16,39.94450072324862,116.2641439523187,333.0,北京市海淀区四季青镇冠都汽修(钣喷中心),四季青镇,110108027000
26,17,39.94450072324862,116.28013914039849,1150.0,北京市海淀区曙光街道路宝来专业钣金喷漆金庄1号院,曙光街道,110108025000
26,18,39.94450072324862,116.2961343284783,1300.0,北京市海淀区紫竹院街道蓝靛厂南路,紫竹院街道,110108006000
26,19,39.94450072324862,116.31212951655809,2532.0,北京市海淀区紫竹院街道广源闸路临36号林轩,紫竹院街道,110108006000
26,20,39.94450072324862,116.3281247046379,1739.0,北京市海淀区北下关街道中国气象局南区4号楼中国气象局社区南区,北下关街道,110108007000
26,21,39.94450072324862,116.34411989271769,1231.0,北京市海淀区北下关街道长河湾小区,北下关街道,110108007000
26,22,39.94450072324862,116.3601150807975,2908.0,北京市西城区新街口街道德胜门西大街74-9号国际商会大厦,新街口街道,110102003000
26,23,39.94450072324862,116.37611026887728,2063.0,北京市西城区什刹海街道北京积水潭医院,什刹海街道,110102012000
26,24,39.94450072324862,116.3921054569571,924.0,北京市西城区什刹海街道后马厂胡同10号,什刹海街道,110102012000
26,25,39.94450072324862,116.4081006450369,1361.0,北京市东城区安定门街道安定门内大街167号,安定门街道,110101004000
26,26,39.94450072324862,116.4240958331167,3096.0,北京市东城区北新桥街道后永康胡同46号北新桥三条1号院,北新桥街道,110101005000
26,27,39.94450072324862,116.44009102119651,2864.0,北京市东城区东直门街道香河园南街宏天商务中心(东直门),东直门街道,110101009000
26,28,39.94450072324862,116.4560862092763,1601.0,北京市朝阳区三里屯街道三里屯路2号,三里屯街道,110105004000
26,29,39.94450072324862,116.4720813973561,961.0,北京市朝阳区麦子店街道枣营南里社区,麦子店街道,110105012000
26,30,39.94450072324862,116.48807658543589,678.0,北京市朝阳区麦子店街道朝阳公园,麦子店街道,110105012000
26,31,39.94450072324862,116.5040717735157,1591.0,北京市朝阳区东风镇永龙顺五金建材(装修中)东风苑小区,东风镇,110105030000
26,32,39.94450072324862,116.52006696159549,1405.0,北京市朝阳区平房镇姚家园北路姚家园东里7号院,平房镇,110105029000
26,33,39.94450072324862,116.5360621496753,258.0,北京市朝阳区平房镇北京市朝阳区第二少儿业余体校,平房镇,110105029000
26,34,39.94450072324862,116.55205733775509,85.0,北京市朝阳区平房镇富东嘉园8号楼,平房镇,110105029000
26,35,39.94450072324862,116.5680525258349,505.0,北京市朝阳区东坝镇定福庄路京城槐园,东坝镇,110105039000
26,36,39.94450072324862,116.58404771391469,13.0,北京市朝阳区东坝镇管庄路京城槐园,东坝镇,110105039000
26,37,39.94450072324862,116.6000429019945,55.0,北京市朝阳区金盏镇三之川广告,金盏镇,110105036000
26,38,39.94450072324862,116.61603809007428,14.0,北京市朝阳区金盏镇高安屯北街,金盏镇,110105036000
26,39,39.94450072324862,116.6320332781541,23.0,北京市通州区永顺镇榆景中路金融街园中园,永顺镇,110112005000
26,40,39.94450072324862,116.64802846623388,120.0,北京市通州区永顺镇滨榆东路,永顺镇,110112005000
26,41,39.94450072324862,116.6640236543137,294.0,北京市通州区永顺镇范焦路,永顺镇,110112005000
26,42,39.94450072324862,116.68001884239351,375.0,北京市通州区永顺镇潞苑北大街四区(惠兰美居C区)富力惠兰美居,永顺镇,110112005000
26,43,39.94450072324862,116.6960140304733,574.0,北京市通州区宋庄镇疃里庄园,宋庄镇,110112104000
26,44,39.94450072324862,116.7120092185531,34.0,北京市通州区宋庄镇疃里路,宋庄镇,110112104000
26,45,39.94450072324862,116.72800440663289,718.0,北京市通州区宋庄镇谷德玛特购物广场,宋庄镇,110112104000
26,46,39.94450072324862,116.7439995947127,178.0,北京市通州区宋庄镇后夏公庄工业园,宋庄镇,110112104000
26,47,39.94450072324862,116.75999478279249,8.0,北京市通州区宋庄镇013县道,宋庄镇,110112104000
26,48,39.94450072324862,116.7759899708723,36.0,北京市通州区宋庄镇白庙路,宋庄镇,110112104000
26,49,39.94450072324862,116.79198515895209,13.0,河北省廊坊市三河市燕郊经济技术开发区京榆大街1号东贸国际,燕郊经济技术开发区,131082450000
27,5,39.95749960703863,116.0881968834409,70.0,北京市门头沟区龙泉镇九龙路,龙泉镇,110109007000
27,6,39.95749960703863,116.10419207152069,137.0,北京市门头沟区龙泉镇水闸南路29号,龙泉镇,110109007000
27,7,39.95749960703863,116.1201872596005,54.0,北京市石景山区五里坨街道五里坨西街9号院,五里坨街道,110107010000
27,8,39.95749960703863,116.1361824476803,221.0,北京市石景山区五里坨街道七三一二工厂炮厂小区,五里坨街道,110107010000
27,9,39.95749960703863,116.1521776357601,12.0,北京市石景山区五里坨街道黑陈路,五里坨街道,110107010000
27,11,39.95749960703863,116.1841680119197,33.0,北京市石景山区苹果园街道八大处公园-五观堂八大处公园,苹果园街道,110107005000
27,12,39.95749960703863,116.20016319999951,147.0,北京市石景山区苹果园街道北京军乐艺术学校,苹果园街道,110107005000
27,13,39.95749960703863,116.2161583880793,122.0,北京市海淀区四季青镇S50西五环,四季青镇,110108027000
27,14,39.95749960703863,116.2321535761591,736.0,北京市海淀区四季青镇西山新村,四季青镇,110108027000
27,15,39.95749960703863,116.24814876423889,364.0,北京市海淀区四季青镇闵庄南路,四季青镇,110108027000
27,16,39.95749960703863,116.2641439523187,357.0,北京市海淀区四季青镇常润路597号,四季青镇,110108027000
27,17,39.95749960703863,116.28013914039849,1219.0,北京市海淀区曙光街道永泰国际中心北京海淀永泰福朋喜来登酒店,曙光街道,110108025000
27,18,39.95749960703863,116.2961343284783,994.0,北京市海淀区紫竹院街道蓝靛厂北路,紫竹院街道,110108006000
27,19,39.95749960703863,116.31212951655809,2561.0,北京市海淀区紫竹院街道北京理工大学北京理工大学中关村校区,紫竹院街道,110108006000
27,20,39.95749960703863,116.3281247046379,3707.0,北京市海淀区北下关街道百成科技楼中国农业科学院附属小学,北下关街道,110108007000
27,21,39.95749960703863,116.34411989271769,1888.0,北京市海淀区北下关街道铁道科学研究院住宅区大柳树路2号院北区,北下关街道,110108007000
27,22,39.95749960703863,116.3601150807975,3019.0,北京市海淀区北太平庄街道长城无线电厂小区德海源宾馆(北师大店),北太平庄街道,110108008000
27,23,39.95749960703863,116.37611026887728,2417.0,北京市西城区德胜街道新德街31号新德街31号院,德胜街道,110102010000
27,24,39.95749960703863,116.3921054569571,1585.0,北京市东城区和平里街道安德里北街甲21号安德里北街23号院,和平里街道,110101010000
27,25,39.95749960703863,116.4081006450369,1473.0,北京市东城区和平里街道安定门外大街中煤大厦(安定门外大街),和平里街道,110101010000
27,26,39.95749960703863,116.4240958331167,1205.0,北京市东城区和平里街道和平里中街3号院和平里2区,和平里街道,110101010000
27,27,39.95749960703863,116.44009102119651,1767.0,北京市朝阳区左家庄街道锦江之星酒店(北京国际展览中心店),左家庄街道,110105005000
27,28,39.95749960703863,116.4560862092763,1607.0,北京市朝阳区麦子店街道北三环东路南银大厦,麦子店街道,110105012000
27,29,39.95749960703863,116.4720813973561,1470.0,北京市朝阳区将台镇安家楼路79号,将台镇,110105023000
27,30,39.95749960703863,116.48807658543589,282.0,北京市朝阳区将台镇东四环北路朝阳公园,将台镇,110105023000
27,31,39.95749960703863,116.5040717735157,466.0,北京市朝阳区酒仙桥街道898创新谷,酒仙桥街道,110105011000
27,32,39.95749960703863,116.52006696159549,4119.0,北京市朝阳区东风镇东风公园,东风镇,110105030000
27,33,39.95749960703863,116.5360621496753,358.0,北京市朝阳区东坝镇单店西路金隅汇景苑2区,东坝镇,110105039000
27,34,39.95749960703863,116.55205733775509,707.0,北京市朝阳区东坝镇九十九顶毡房外送烤全羊金泰丽富嘉园,东坝镇,110105039000
27,35,39.95749960703863,116.5680525258349,437.0,北京市朝阳区东坝镇康各庄路金驹家园F区,东坝镇,110105039000
27,36,39.95749960703863,116.58404771391469,86.0,北京市朝阳区东坝镇S51机场第二高速,东坝镇,110105039000
27,37,39.95749960703863,116.6000429019945,33.0,北京市朝阳区金盏镇焦沙路坤江大市场,金盏镇,110105036000
27,38,39.95749960703863,116.61603809007428,63.0,北京市朝阳区金盏镇森桥木业金盏、东坝名贵木材市场,金盏镇,110105036000
27,39,39.95749960703863,116.6320332781541,4.0,北京市朝阳区金盏镇北京鳄鱼生态村工程指挥部,金盏镇,110105036000
27,40,39.95749960703863,116.64802846623388,744.0,北京市通州区宋庄镇温榆河左堤路,宋庄镇,110112104000
27,41,39.95749960703863,116.6640236543137,365.0,北京市通州区宋庄镇通顺路辅路,宋庄镇,110112104000
27,42,39.95749960703863,116.68001884239351,45.0,北京市通州区宋庄镇北京圣百通防火门工贸有限公司,宋庄镇,110112104000
27,43,39.95749960703863,116.6960140304733,96.0,北京市通州区宋庄镇疃里新村路,宋庄镇,110112104000
27,44,39.95749960703863,116.7120092185531,66.0,北京市通州区宋庄镇北京易德利游乐设备有限公司,宋庄镇,110112104000
27,45,39.95749960703863,116.72800440663289,281.0,北京市通州区宋庄镇北京当代艺术馆,宋庄镇,110112104000
27,46,39.95749960703863,116.7439995947127,45.0,北京市通州区宋庄镇嘉英学校,宋庄镇,110112104000
27,47,39.95749960703863,116.75999478279249,117.0,北京市通州区宋庄镇右堤路,宋庄镇,110112104000
27,48,39.95749960703863,116.7759899708723,18.0,河北省廊坊市三河市燕郊经济技术开发区左堤路汇福悦榕湾,燕郊经济技术开发区,131082450000
27,49,39.95749960703863,116.79198515895209,4.0,河北省廊坊市三河市燕郊经济技术开发区北蔡街162号方舟综合市场,燕郊经济技术开发区,131082450000
28,0,39.970498490828646,116.00822094304189,2.0,北京市门头沟区王平镇色树境社区,王平镇,110109005000
28,1,39.970498490828646,116.0242161311217,2.0,北京市门头沟区王平镇古道福山驿站,王平镇,110109005000
28,2,39.970498490828646,116.04021131920149,2.0,北京市门头沟区妙峰山镇501乡道,妙峰山镇,110109108000
28,3,39.970498490828646,116.0562065072813,1.0,北京市门头沟区妙峰山镇古道酒家,妙峰山镇,110109108000
28,5,39.970498490828646,116.0881968834409,5.0,北京市门头沟区龙泉镇琉璃渠村后街155号琉璃渠小学,龙泉镇,110109007000
28,6,39.970498490828646,116.10419207152069,57.0,北京市门头沟区龙泉镇三家店西街9号,龙泉镇,110109007000
28,7,39.970498490828646,116.1201872596005,120.0,北京市门头沟区龙泉镇隆恩颐园小区,龙泉镇,110109007000
28,8,39.970498490828646,116.1361824476803,190.0,北京市石景山区五里坨街道潭峪路,五里坨街道,110107010000
28,9,39.970498490828646,116.1521776357601,32.0,北京市石景山区五里坨街道黑陈路,五里坨街道,110107010000
28,11,39.970498490828646,116.1841680119197,6.0,北京市石景山区苹果园街道青龙山北京西山国家森林公园,苹果园街道,110107005000
28,12,39.970498490828646,116.20016319999951,9.0,北京市海淀区四季青镇无名英雄纪念广场北京西山国家森林公园,四季青镇,110108027000
28,13,39.970498490828646,116.2161583880793,432.0,北京市海淀区四季青镇北辛庄路,四季青镇,110108027000
28,14,39.970498490828646,116.2321535761591,47.0,北京市海淀区四季青镇闵庄路56号北京市清华育才实验学校,四季青镇,110108027000
28,15,39.970498490828646,116.24814876423889,345.0,北京市海淀区四季青镇旱河路36号颐香锦苑,四季青镇,110108027000
28,16,39.970498490828646,116.2641439523187,131.0,北京市海淀区四季青镇北坞村路,四季青镇,110108027000
28,17,39.970498490828646,116.28013914039849,940.0,北京市海淀区曙光街道北四环西路88号院110号楼北四环西路88号院,曙光街道,110108025000
28,18,39.970498490828646,116.2961343284783,1845.0,北京市海淀区海淀街道万柳中路北京万柳美中宜和妇儿医院,海淀街道,110108012000
28,19,39.970498490828646,116.31212951655809,2497.0,北京市海淀区海淀街道中国人民大学,海淀街道,110108012000
28,20,39.970498490828646,116.3281247046379,4020.0,北京市海淀区中关村街道瑞思学科英语(天作商城店),中关村街道,110108011000
28,21,39.970498490828646,116.34411989271769,1724.0,北京市海淀区北太平庄街道罗庄南路蓝景丽家大钟寺家居广场,北太平庄街道,110108008000
28,22,39.970498490828646,116.3601150807975,2875.0,北京市海淀区花园路街道北京中影星光物业管理有限公司北京电影制片厂,花园路街道,110108018000
28,23,39.970498490828646,116.37611026887728,3194.0,北京市海淀区花园路街道马甸南路4号山东宾馆(马甸南路),花园路街道,110108018000
28,24,39.970498490828646,116.3921054569571,2241.0,北京市西城区德胜街道裕民东路北京科学中心(建设中),德胜街道,110102010000
28,25,39.970498490828646,116.4081006450369,1326.0,北京市东城区和平里街道安定路甲30号安定路小区,和平里街道,110101010000
28,26,39.970498490828646,116.4240958331167,1728.0,北京市朝阳区和平街街道胜古东里,和平街街道,110105007000
28,27,39.970498490828646,116.44009102119651,1438.0,北京市朝阳区太阳宫镇西坝河北里物业小区太阳国际公馆,太阳宫镇,110105024000
28,28,39.970498490828646,116.4560862092763,2248.0,北京市朝阳区太阳宫镇太阳宫北街金星园,太阳宫镇,110105024000
28,29,39.970498490828646,116.4720813973561,581.0,北京市朝阳区太阳宫镇北四环东路辅路北京市朝阳区四得公园,太阳宫镇,110105024000
28,30,39.970498490828646,116.48807658543589,801.0,北京市朝阳区将台镇飘home酒店(北京酒仙桥店),将台镇,110105023000
28,31,39.970498490828646,116.5040717735157,1224.0,北京市朝阳区将台镇滨河1号,将台镇,110105023000
28,32,39.970498490828646,116.52006696159549,245.0,北京市朝阳区东坝镇星空间画廊,东坝镇,110105039000
28,33,39.970498490828646,116.5360621496753,647.0,北京市朝阳区东坝镇南岗子坝鑫家园,东坝镇,110105039000
28,34,39.970498490828646,116.55205733775509,728.0,北京市朝阳区东坝镇滨河路,东坝镇,110105039000
28,35,39.970498490828646,116.5680525258349,724.0,北京市朝阳区东坝镇滨河路,东坝镇,110105039000
28,36,39.970498490828646,116.58404771391469,37.0,北京市朝阳区金盏镇S51机场第二高速辅路北京爱迪国际教育园区,金盏镇,110105036000
28,37,39.970498490828646,116.6000429019945,1.0,北京市朝阳区金盏镇东高路,金盏镇,110105036000
28,38,39.970498490828646,116.61603809007428,26.0,北京市朝阳区金盏镇金榆路,金盏镇,110105036000
28,39,39.970498490828646,116.6320332781541,303.0,北京市朝阳区金盏镇沙窝北路7号,金盏镇,110105036000
28,41,39.970498490828646,116.6640236543137,55.0,北京市通州区宋庄镇长城路,宋庄镇,110112104000
28,43,39.970498490828646,116.6960140304733,18.0,北京市通州区宋庄镇沟渠路,宋庄镇,110112104000
28,44,39.970498490828646,116.7120092185531,26.0,北京市通州区宋庄镇北京九九印象创意饰品有限公司,宋庄镇,110112104000
28,45,39.970498490828646,116.72800440663289,148.0,北京市通州区宋庄镇北堤路,宋庄镇,110112104000
28,46,39.970498490828646,116.7439995947127,38.0,北京市通州区宋庄镇宋翟路,宋庄镇,110112104000
28,47,39.970498490828646,116.75999478279249,2.0,北京市通州区宋庄镇右堤路,宋庄镇,110112104000
29,0,39.98349737461865,116.00822094304189,3.0,北京市门头沟区王平镇下安路,王平镇,110109005000
29,1,39.98349737461865,116.0242161311217,1.0,北京市门头沟区妙峰山镇下安路,妙峰山镇,110109108000
29,2,39.98349737461865,116.04021131920149,6.0,北京市门头沟区妙峰山镇石担路,妙峰山镇,110109108000
29,3,39.98349737461865,116.0562065072813,17.0,北京市门头沟区妙峰山镇农家烧烤院,妙峰山镇,110109108000
29,4,39.98349737461865,116.07220169536109,2.0,北京市门头沟区龙泉镇北京市政路桥建材集团门头沟沥青厂,龙泉镇,110109007000
29,5,39.98349737461865,116.0881968834409,15.0,北京市门头沟区龙泉镇石担路,龙泉镇,110109007000
29,8,39.98349737461865,116.1361824476803,20.0,北京市石景山区五里坨街道卧牛台,五里坨街道,110107010000
29,12,39.98349737461865,116.20016319999951,1.0,北京市海淀区香山街道半山亭北京西山国家森林公园,香山街道,110108016000
29,13,39.98349737461865,116.2161583880793,197.0,北京市海淀区四季青镇香山,四季青镇,110108027000
29,14,39.98349737461865,116.2321535761591,306.0,北京市海淀区四季青镇旱河路香山御香观光采摘园,四季青镇,110108027000
29,15,39.98349737461865,116.24814876423889,442.0,北京市海淀区四季青镇北京玉和书画院玉泉公园,四季青镇,110108027000
29,16,39.98349737461865,116.2641439523187,464.0,北京市海淀区四季青镇北京陆捷汽车修理厂,四季青镇,110108027000
29,17,39.98349737461865,116.28013914039849,39.0,北京市海淀区万柳镇昆明湖东路颐和园,万柳镇,110108023000
29,18,39.98349737461865,116.2961343284783,214.0,北京市海淀区海淀街道北四环西路辅路,海淀街道,110108012000
29,19,39.98349737461865,116.31212951655809,3043.0,北京市海淀区海淀街道海淀北二街中国普天大厦,海淀街道,110108012000
29,20,39.98349737461865,116.3281247046379,3789.0,北京市海淀区中关村街道中关村文化体育中心,中关村街道,110108011000
29,21,39.98349737461865,116.34411989271769,4412.0,北京市海淀区花园路街道北京航空航天大学,花园路街道,110108018000
29,22,39.98349737461865,116.3601150807975,2691.0,北京市海淀区花园路街道北京大学第三医院,花园路街道,110108018000
29,23,39.98349737461865,116.37611026887728,2531.0,北京市海淀区花园路街道北京供电局宿舍楼,花园路街道,110108018000
29,24,39.98349737461865,116.3921054569571,1515.0,北京市朝阳区亚运村街道中华民族园北京中华民族博物院北园,亚运村街道,110105009000
29,25,39.98349737461865,116.4081006450369,986.0,北京市朝阳区亚运村街道安苑北里居住区,亚运村街道,110105009000
29,26,39.98349737461865,116.4240958331167,1780.0,北京市朝阳区小关街道安苑路惠新里社区,小关街道,110105010000
29,27,39.98349737461865,116.44009102119651,2075.0,北京市朝阳区太阳宫镇太阳宫北街太阳公元北区,太阳宫镇,110105024000
29,28,39.98349737461865,116.4560862092763,1075.0,北京市朝阳区望京街道望京西路61号,望京街道,110105026000
29,29,39.98349737461865,116.4720813973561,569.0,北京市朝阳区望京街道阜通东大街花家地小区,望京街道,110105026000
29,30,39.98349737461865,116.48807658543589,1158.0,北京市朝阳区酒仙桥街道酒仙桥路7号院,酒仙桥街道,110105011000
29,31,39.98349737461865,116.5040717735157,951.0,北京市朝阳区将台镇驼房营路电子城·IT产业园,将台镇,110105023000
29,32,39.98349737461865,116.52006696159549,322.0,北京市朝阳区将台镇北京索科自动门控设备有限公司,将台镇,110105023000
29,33,39.98349737461865,116.5360621496753,46.0,北京市朝阳区东坝镇黄锐工作室,东坝镇,110105039000
29,34,39.98349737461865,116.55205733775509,17.0,北京市朝阳区东坝镇北京东方驰达展览服务有限公司,东坝镇,110105039000
29,35,39.98349737461865,116.5680525258349,19.0,北京市朝阳区金盏镇村南路,金盏镇,110105036000
29,36,39.98349737461865,116.58404771391469,37.0,北京市朝阳区金盏镇北京朝阳凯文学校外教公寓北京朝阳凯文学校,金盏镇,110105036000
29,37,39.98349737461865,116.6000429019945,36.0,北京市朝阳区金盏镇曹各庄村,金盏镇,110105036000
29,38,39.98349737461865,116.61603809007428,1.0,北京市朝阳区金盏镇金榆路30号,金盏镇,110105036000
29,39,39.98349737461865,116.6320332781541,46.0,北京市朝阳区金盏镇沙窝北路160号,金盏镇,110105036000
29,41,39.98349737461865,116.6640236543137,22.0,北京市通州区宋庄镇牡丹国乐艺术团,宋庄镇,110112104000
29,42,39.98349737461865,116.68001884239351,5.0,北京市通州区宋庄镇北京金方通电子有限公司,宋庄镇,110112104000
29,43,39.98349737461865,116.6960140304733,42.0,北京市通州区宋庄镇南二环路,宋庄镇,110112104000
29,44,39.98349737461865,116.7120092185531,1.0,北京市通州区宋庄镇东六环,宋庄镇,110112104000
29,45,39.98349737461865,116.72800440663289,6.0,北京市通州区宋庄镇北京永琪文化产业园,宋庄镇,110112104000
29,47,39.98349737461865,116.75999478279249,1.0,北京市通州区宋庄镇高马路,宋庄镇,110112104000
30,3,39.99649625840867,116.0562065072813,3.0,北京市门头沟区妙峰山镇妙峰山路,妙峰山镇,110109108000
30,4,39.99649625840867,116.07220169536109,10.0,北京市门头沟区妙峰山镇陈家庄水坝农家乐,妙峰山镇,110109108000
30,11,39.99649625840867,116.1841680119197,37.0,北京市海淀区香山街道碧云寺北路25号,香山街道,110108016000
30,12,39.99649625840867,116.20016319999951,96.0,北京市海淀区香山街道碧云寺路香山会议中心,香山街道,110108016000
30,13,39.99649625840867,116.2161583880793,427.0,北京市海淀区香山街道正白旗44号楼,香山街道,110108016000
30,14,39.99649625840867,116.2321535761591,122.0,北京市海淀区四季青镇S50北五环,四季青镇,110108027000
30,15,39.99649625840867,116.24814876423889,18.0,北京市海淀区万柳镇玉泉山,万柳镇,110108023000
30,16,39.99649625840867,116.2641439523187,80.0,北京市海淀区青龙桥街道玉带路颐和园,青龙桥街道,110108013000
30,17,39.99649625840867,116.28013914039849,7.0,北京市海淀区青龙桥街道颐和园,青龙桥街道,110108013000
30,18,39.99649625840867,116.2961343284783,363.0,北京市海淀区青龙桥街道承泽园路29号鸿舟宾馆,青龙桥街道,110108013000
30,19,39.99649625840867,116.31212951655809,2273.0,北京市海淀区燕园街道北京大学高等人文研究院北京大学,燕园街道,110108015000
30,20,39.99649625840867,116.3281247046379,1972.0,北京市海淀区清华园街道南楼社区居委会清华大学南楼北区,清华园街道,110108014000
30,21,39.99649625840867,116.34411989271769,2292.0,北京市海淀区学院路街道学院路15号院中国矿业大学(北京),学院路街道,110108010000
30,22,39.99649625840867,116.3601150807975,4904.0,北京市海淀区学院路街道学院路20号院,学院路街道,110108010000
30,23,39.99649625840867,116.37611026887728,1248.0,北京市朝阳区奥运村街道中国科学院附属实验学校(南沙滩学部),奥运村街道,110105031000
30,24,39.99649625840867,116.3921054569571,1515.0,北京市朝阳区奥运村街道天辰东路北京奥林匹克公园,奥运村街道,110105031000
30,25,39.99649625840867,116.4081006450369,925.0,北京市朝阳区大屯街道蜕变(亚运村店)大屯文化广场,大屯街道,110105025000
30,26,39.99649625840867,116.4240958331167,3169.0,北京市朝阳区大屯街道育慧西里社区,大屯街道,110105025000
30,27,39.99649625840867,116.44009102119651,2329.0,北京市朝阳区大屯街道北京北辰高尔夫球会碧海方舟,大屯街道,110105025000
30,28,39.99649625840867,116.4560862092763,509.0,北京市朝阳区望京街道北京极智汽车运动有限公司季景·沁园,望京街道,110105026000
30,29,39.99649625840867,116.4720813973561,3337.0,北京市朝阳区望京街道望京西园(四区)望京西园4区,望京街道,110105026000
30,30,39.99649625840867,116.48807658543589,1589.0,北京市朝阳区望京街道融科橄榄城二期融科橄榄城2期,望京街道,110105026000
30,31,39.99649625840867,116.5040717735157,581.0,北京市朝阳区崔各庄镇欣耕谊农业发展中心垂钓园北京五福五代堂文化艺术中心,崔各庄镇,110105038000
