始发站,终点站,货物,日期,网址
北京大兴,吉林长春榆树,水稻,2018-10-18,http://www.56135.com/huoyuan/I9535075.html
北京大兴,黑龙江佳木斯桦川,水稻,2018-10-18,http://www.56135.com/huoyuan/I9535069.html
北京大兴,黑龙江佳木斯,玉米,2018-10-18,http://www.56135.com/huoyuan/I9535067.html
北京大兴,黑龙江双鸭山宝清,水稻,2018-10-18,http://www.56135.com/huoyuan/I9535030.html
北京大兴,黑龙江佳木斯桦川,水稻,2018-10-18,http://www.56135.com/huoyuan/I9535019.html
北京,河南郑州,None,2018-10-18,http://www.56135.com/huoyuan/I9534972.html
北京,辽宁沈阳,None,2018-10-18,http://www.56135.com/huoyuan/I9534938.html
北京,北京顺义,None,2018-10-18,http://www.56135.com/huoyuan/I9534844.html
北京大兴,北京通州,None,2018-10-18,http://www.56135.com/huoyuan/I9534586.html
北京平谷,浙江宁波,设备,2018-10-18,http://www.56135.com/huoyuan/I9534585.html
北京,江苏南京,普货,2018-10-18,http://www.56135.com/huoyuan/I9534530.html
北京,黑龙江哈尔滨,普货,2018-10-18,http://www.56135.com/huoyuan/I9534527.html
北京,内蒙古兴安盟乌兰浩特,普货,2018-10-18,http://www.56135.com/huoyuan/I9534523.html
北京,广东深圳,普货,2018-10-18,http://www.56135.com/huoyuan/I9534522.html
北京怀柔,辽宁朝阳,普货,2018-10-18,http://www.56135.com/huoyuan/I9534520.html
北京平谷,山东,普货,2018-10-18,http://www.56135.com/huoyuan/I9534414.html
北京,四川成都,普货,2018-10-18,http://www.56135.com/huoyuan/I9534078.html
北京昌平,河北邢台沙河,None,2018-10-18,http://www.56135.com/huoyuan/I9533453.html
北京顺义,辽宁朝阳,None,2018-10-18,http://www.56135.com/huoyuan/I9533385.html
北京密云,内蒙古赤峰,None,2018-10-18,http://www.56135.com/huoyuan/I9533384.html
北京顺义,宁夏银川,None,2018-10-18,http://www.56135.com/huoyuan/I9533354.html
北京,辽宁沈阳,普货,2018-10-18,http://www.56135.com/huoyuan/I9533174.html
北京,广东广州,None,2018-10-18,http://www.56135.com/huoyuan/I9533160.html
北京房山,河北张家口崇礼,普货,2018-10-18,http://www.56135.com/huoyuan/I9533133.html
北京大兴,黑龙江佳木斯桦川,水稻,2018-10-18,http://www.56135.com/huoyuan/I9533002.html
北京顺义,河北唐山迁安,废铁,2018-10-18,http://www.56135.com/huoyuan/I9532896.html
北京房山,江苏连云港东海,废钢,2018-10-18,http://www.56135.com/huoyuan/I9532886.html
北京昌平,河北唐山迁安,燕钢的模板,2018-10-18,http://www.56135.com/huoyuan/I9532877.html
北京房山,河北张家口宣化,重货,2018-10-18,http://www.56135.com/huoyuan/I9532320.html
北京,内蒙古呼和浩特,汽油,2018-10-18,http://www.56135.com/huoyuan/I9532107.html
北京大兴,湖北武汉蔡甸,架子管,2018-10-18,http://www.56135.com/huoyuan/I9532071.html
北京平谷,湖北武汉东西湖,普货,2018-10-18,http://www.56135.com/huoyuan/I9532068.html
北京,内蒙古呼和浩特,原纸,2018-10-18,http://www.56135.com/huoyuan/I9532050.html
北京,河北沧州,玉米棒,2018-10-18,http://www.56135.com/huoyuan/I9531434.html
北京,湖南岳阳汨罗,饲料,2018-10-18,http://www.56135.com/huoyuan/I9531319.html
北京通州,湖南怀化,鲜玉米,2018-10-18,http://www.56135.com/huoyuan/I9531316.html
北京,山东东营利津,柴油,2018-10-18,http://www.56135.com/huoyuan/I9531251.html
北京,河北廊坊霸州,普货,2018-10-18,http://www.56135.com/huoyuan/I9530712.html
北京,山东东营利津,催柴,2018-10-18,http://www.56135.com/huoyuan/I9530651.html
北京,山东东营广饶,催柴,2018-10-18,http://www.56135.com/huoyuan/I9530650.html
北京顺义,河北唐山玉田,剪切料,2018-10-18,http://www.56135.com/huoyuan/I9530320.html
北京,河北唐山玉田,剪切料,2018-10-18,http://www.56135.com/huoyuan/I9530317.html
北京,河北唐山古冶,剪切料,2018-10-18,http://www.56135.com/huoyuan/I9530312.html
北京,河北唐山丰润,剪切料,2018-10-18,http://www.56135.com/huoyuan/I9530311.html
北京,上海,普货,2018-10-18,http://www.56135.com/huoyuan/I9530303.html
北京昌平,河北唐山玉田,剪切料,2018-10-18,http://www.56135.com/huoyuan/I9530295.html
北京,河北唐山,汽油,2018-10-18,http://www.56135.com/huoyuan/I9529669.html
北京,山东东营广饶,催柴,2018-10-18,http://www.56135.com/huoyuan/I9529529.html
北京,湖北武汉,普货,2018-10-18,http://www.56135.com/huoyuan/I9529521.html
北京,黑龙江哈尔滨,普货,2018-10-18,http://www.56135.com/huoyuan/I9529520.html
北京,湖北襄阳,普货,2018-10-18,http://www.56135.com/huoyuan/I9529013.html
北京,贵州铜仁,普货,2018-10-18,http://www.56135.com/huoyuan/I9529012.html
北京房山,湖南湘潭,普货,2018-10-18,http://www.56135.com/huoyuan/I9528671.html
北京,吉林长春榆树,汽油,2018-10-18,http://www.56135.com/huoyuan/I9528606.html
北京,上海,普货,2018-10-18,http://www.56135.com/huoyuan/I9528439.html
北京,广西南宁兴宁,普货,2018-10-17,http://www.56135.com/huoyuan/I9528399.html
北京,广东河源东源,普货,2018-10-17,http://www.56135.com/huoyuan/I9528398.html
北京,山东临沂,普货,2018-10-17,http://www.56135.com/huoyuan/I9528397.html
北京,山东泰安新泰,普货,2018-10-17,http://www.56135.com/huoyuan/I9528396.html
北京,山东日照,普货,2018-10-17,http://www.56135.com/huoyuan/I9528395.html
北京,陕西西安,普货,2018-10-17,http://www.56135.com/huoyuan/I9528329.html
北京大兴,湖北武汉蔡甸,普货,2018-10-18,http://www.56135.com/huoyuan/I9528131.html
北京大兴,山东淄博临淄,木板,2018-10-18,http://www.56135.com/huoyuan/I9528487.html
北京,辽宁沈阳,普货,2018-10-18,http://www.56135.com/huoyuan/I9527690.html
北京,吉林长春,普货,2018-10-18,http://www.56135.com/huoyuan/I9527636.html
北京,上海,普货,2018-10-17,http://www.56135.com/huoyuan/I9527341.html
北京,宁夏银川,水果,2018-10-17,http://www.56135.com/huoyuan/I9526638.html
北京通州,北京大兴,普货,2018-10-17,http://www.56135.com/huoyuan/I9526386.html
北京大兴,河北邢台隆尧,None,2018-10-17,http://www.56135.com/huoyuan/I9526159.html
北京大兴,河北邢台沙河,None,2018-10-17,http://www.56135.com/huoyuan/I9526158.html
北京大兴,河北邢台宁晋,None,2018-10-17,http://www.56135.com/huoyuan/I9526157.html
北京,山东东营利津,None,2018-10-17,http://www.56135.com/huoyuan/I9526152.html
北京,上海,普货,2018-10-17,http://www.56135.com/huoyuan/I9526060.html
北京通州,河北张家口崇礼,None,2018-10-17,http://www.56135.com/huoyuan/I9525771.html
北京,宁夏银川,绿通,2018-10-17,http://www.56135.com/huoyuan/I9525720.html
北京顺义,河北张家口张北,None,2018-10-17,http://www.56135.com/huoyuan/I9525568.html
北京,新疆吐鲁番鄯善,None,2018-10-17,http://www.56135.com/huoyuan/I9525379.html
北京怀柔,青海,None,2018-10-17,http://www.56135.com/huoyuan/I9525346.html
北京大兴,湖南邵阳,拖重货,2018-10-17,http://www.56135.com/huoyuan/I9525288.html
北京,安徽合肥,普货,2018-10-17,http://www.56135.com/huoyuan/I9525264.html
北京海淀,河北唐山,None,2018-10-17,http://www.56135.com/huoyuan/I9525060.html
北京,贵州贵阳,None,2018-10-17,http://www.56135.com/huoyuan/I9525053.html
北京,河南郑州,None,2018-10-17,http://www.56135.com/huoyuan/I9525051.html
北京顺义,安徽合肥,普货,2018-10-17,http://www.56135.com/huoyuan/I9524915.html
北京通州,河南郑州,普货,2018-10-17,http://www.56135.com/huoyuan/I9524904.html
北京,黑龙江哈尔滨,普货,2018-10-17,http://www.56135.com/huoyuan/I9524722.html
北京大兴,宁夏银川,钢材,2018-10-17,http://www.56135.com/huoyuan/I9524380.html
北京,山西太原,None,2018-10-17,http://www.56135.com/huoyuan/I9524365.html
北京,河北唐山玉田,剪切料,2018-10-17,http://www.56135.com/huoyuan/I9524240.html
北京密云,河北唐山玉田,剪切料,2018-10-17,http://www.56135.com/huoyuan/I9524239.html
北京,吉林长春,蔬菜,2018-10-17,http://www.56135.com/huoyuan/I9524206.html
北京怀柔,河北邯郸,None,2018-10-17,http://www.56135.com/huoyuan/I9523829.html
北京,黑龙江哈尔滨,普货,2018-10-17,http://www.56135.com/huoyuan/I9523755.html
北京,江苏南京,水果,2018-10-17,http://www.56135.com/huoyuan/I9523754.html
北京通州,河北唐山玉田,普货,2018-10-17,http://www.56135.com/huoyuan/I9523709.html
北京房山,湖北孝感汉川,None,2018-10-17,http://www.56135.com/huoyuan/I9523689.html
北京大兴,湖南长沙,None,2018-10-17,http://www.56135.com/huoyuan/I9523688.html
北京通州,河北张家口赤城,重货,2018-10-17,http://www.56135.com/huoyuan/I9523607.html
北京通州,河北张家口崇礼,重货,2018-10-17,http://www.56135.com/huoyuan/I9523606.html
北京,黑龙江哈尔滨,水果,2018-10-17,http://www.56135.com/huoyuan/I9522686.html
北京,黑龙江哈尔滨,普货,2018-10-17,http://www.56135.com/huoyuan/I9522682.html
北京,黑龙江哈尔滨,普货,2018-10-17,http://www.56135.com/huoyuan/I9522678.html
北京,湖北武汉,普货,2018-10-17,http://www.56135.com/huoyuan/I9522511.html
北京,四川成都,普货,2018-10-17,http://www.56135.com/huoyuan/I9522510.html
北京,辽宁沈阳,None,2018-10-17,http://www.56135.com/huoyuan/I9522256.html
北京,天津静海,None,2018-10-17,http://www.56135.com/huoyuan/I9522247.html
北京通州,河北唐山滦县,普货,2018-10-17,http://www.56135.com/huoyuan/I9522190.html
北京通州,河北唐山玉田,普货,2018-10-17,http://www.56135.com/huoyuan/I9522189.html
北京,黑龙江哈尔滨方正,None,2018-10-17,http://www.56135.com/huoyuan/I9522025.html
北京大兴,黑龙江佳木斯桦川,水稻,2018-10-17,http://www.56135.com/huoyuan/I9521995.html
北京昌平,湖南湘潭,None,2018-10-19,http://www.56135.com/huoyuan/I9571331.html
北京大兴,黑龙江佳木斯桦川,水稻,2018-10-19,http://www.56135.com/huoyuan/I9571214.html
北京,湖北武汉,普货,2018-10-19,http://www.56135.com/huoyuan/I9570782.html
北京顺义,北京大兴,None,2018-10-19,http://www.56135.com/huoyuan/I9570719.html
北京大兴,黑龙江双鸭山集贤,水稻,2018-10-19,http://www.56135.com/huoyuan/I9570620.html
北京,浙江湖州,冻品,2018-10-19,http://www.56135.com/huoyuan/I9570501.html
北京,福建福州,None,2018-10-19,http://www.56135.com/huoyuan/I9570446.html
北京,湖北荆州监利,普货,2018-10-19,http://www.56135.com/huoyuan/I9570392.html
北京,广东深圳,None,2018-10-19,http://www.56135.com/huoyuan/I9570362.html
北京大兴,湖南怀化,拖重货,2018-10-19,http://www.56135.com/huoyuan/I9570221.html
北京大兴,内蒙古鄂尔多斯东胜,None,2018-10-19,http://www.56135.com/huoyuan/I9569985.html
北京,河南开封,普货,2018-10-19,http://www.56135.com/huoyuan/I9569940.html
北京,江苏常州,重货,2018-10-19,http://www.56135.com/huoyuan/I9569890.html
北京,河北唐山,白料,2018-10-19,http://www.56135.com/huoyuan/I9569597.html
北京,山东东营广饶,柴油,2018-10-19,http://www.56135.com/huoyuan/I9569570.html
北京,浙江杭州萧山,普货,2018-10-19,http://www.56135.com/huoyuan/I9569545.html
北京昌平,河北唐山玉田,None,2018-10-19,http://www.56135.com/huoyuan/I9569419.html
北京,新疆吐鲁番鄯善,None,2018-10-19,http://www.56135.com/huoyuan/I9568907.html
北京,浙江杭州,普货,2018-10-19,http://www.56135.com/huoyuan/I9568840.html
北京,陕西西安,普货,2018-10-19,http://www.56135.com/huoyuan/I9568839.html
北京,湖北襄阳,None,2018-10-19,http://www.56135.com/huoyuan/I9568782.html
北京,河南驻马店,None,2018-10-19,http://www.56135.com/huoyuan/I9568781.html
北京丰台,内蒙古包头,零担,2018-10-19,http://www.56135.com/huoyuan/I9568780.html
北京大兴,内蒙古包头,零担,2018-10-19,http://www.56135.com/huoyuan/I9568779.html
北京通州,内蒙古包头,零担,2018-10-19,http://www.56135.com/huoyuan/I9568778.html
北京,河北唐山丰润,剪切料,2018-10-19,http://www.56135.com/huoyuan/I9568777.html
北京怀柔,河北张家口,None,2018-10-19,http://www.56135.com/huoyuan/I9568684.html
北京通州,河北张家口崇礼,None,2018-10-19,http://www.56135.com/huoyuan/I9568683.html
北京大兴,河北张家口下花园,None,2018-10-19,http://www.56135.com/huoyuan/I9568682.html
北京石景山,河北张家口,None,2018-10-19,http://www.56135.com/huoyuan/I9568681.html
北京大兴,河北张家口崇礼,None,2018-10-19,http://www.56135.com/huoyuan/I9568679.html
北京,广东广州,普货,2018-10-19,http://www.56135.com/huoyuan/I9568565.html
北京,山东德州,普货,2018-10-19,http://www.56135.com/huoyuan/I9568503.html
北京顺义,河南信阳固始,饮料,2018-10-19,http://www.56135.com/huoyuan/I9569325.html
北京房山,河南,普货,2018-10-19,http://www.56135.com/huoyuan/I9568419.html
北京,四川泸州,车,2018-10-19,http://www.56135.com/huoyuan/I9568417.html
北京顺义,辽宁沈阳,普货,2018-10-19,http://www.56135.com/huoyuan/I9568097.html
北京,湖南湘潭,None,2018-10-19,http://www.56135.com/huoyuan/I9568054.html
北京,湖南长沙,None,2018-10-19,http://www.56135.com/huoyuan/I9568053.html
北京,浙江杭州,普货,2018-10-19,http://www.56135.com/huoyuan/I9567988.html
北京,河北邯郸武安,None,2018-10-19,http://www.56135.com/huoyuan/I9567942.html
北京大兴,湖北武汉,普货,2018-10-19,http://www.56135.com/huoyuan/I9567787.html
北京,上海,普货,2018-10-19,http://www.56135.com/huoyuan/I9567464.html
北京,山东东营广饶,None,2018-10-19,http://www.56135.com/huoyuan/I9567357.html
北京,湖北武汉,普货,2018-10-19,http://www.56135.com/huoyuan/I9567192.html
北京,新疆乌鲁木齐,普货,2018-10-19,http://www.56135.com/huoyuan/I9566620.html
北京,山东青岛,9.6厢车,2018-10-19,http://www.56135.com/huoyuan/I9566568.html
北京通州,山东青岛,快递,2018-10-19,http://www.56135.com/huoyuan/I9566563.html
北京昌平,北京延庆,None,2018-10-19,http://www.56135.com/huoyuan/I9566405.html
北京,湖南长沙,None,2018-10-19,http://www.56135.com/huoyuan/I9566367.html
北京通州,天津,货托盘,2018-10-19,http://www.56135.com/huoyuan/I9565972.html
北京顺义,辽宁朝阳,None,2018-10-19,http://www.56135.com/huoyuan/I9565941.html
北京顺义,河北邯郸邱县,玉米棒子,2018-10-19,http://www.56135.com/huoyuan/I9565771.html
北京,广东广州,普货,2018-10-19,http://www.56135.com/huoyuan/I9565763.html
北京,广西南宁,普货,2018-10-19,http://www.56135.com/huoyuan/I9565185.html
北京,贵州贵阳,普货,2018-10-19,http://www.56135.com/huoyuan/I9565184.html
北京,湖北武汉,普货,2018-10-19,http://www.56135.com/huoyuan/I9565183.html
北京,陕西西安,普货,2018-10-19,http://www.56135.com/huoyuan/I9565182.html
北京,云南昆明,普货,2018-10-19,http://www.56135.com/huoyuan/I9565181.html
北京,山东德州,普货,2018-10-19,http://www.56135.com/huoyuan/I9565129.html
北京丰台,河北唐山玉田,剪切料,2018-10-19,http://www.56135.com/huoyuan/I9564715.html
北京顺义,重庆,冻品,2018-10-19,http://www.56135.com/huoyuan/I9563654.html
北京,四川成都,None,2018-10-19,http://www.56135.com/huoyuan/I9563571.html
北京,湖北武汉,None,2018-10-19,http://www.56135.com/huoyuan/I9563570.html
北京,云南昆明,None,2018-10-19,http://www.56135.com/huoyuan/I9563569.html
北京,河北张家口张北,菜,2018-10-19,http://www.56135.com/huoyuan/I9563568.html
北京通州,河北张家口,None,2018-10-19,http://www.56135.com/huoyuan/I9563400.html
北京,山东枣庄,普货,2018-10-19,http://www.56135.com/huoyuan/I9563080.html
北京,山西太原,普货,2018-10-19,http://www.56135.com/huoyuan/I9562879.html
北京,河北唐山,白料,2018-10-19,http://www.56135.com/huoyuan/I9562806.html
北京顺义,天津,None,2018-10-19,http://www.56135.com/huoyuan/I9562563.html
北京大兴,吉林长春榆树,None,2018-10-19,http://www.56135.com/huoyuan/I9562545.html
北京大兴,安徽蚌埠蚌山,None,2018-10-19,http://www.56135.com/huoyuan/I9562531.html
北京大兴,黑龙江佳木斯桦川,None,2018-10-19,http://www.56135.com/huoyuan/I9562529.html
北京顺义,辽宁沈阳辽中,木头,2018-10-19,http://www.56135.com/huoyuan/I9562525.html
北京通州,湖北武汉,普货,2018-10-19,http://www.56135.com/huoyuan/I9562493.html
北京大兴,黑龙江鸡西虎林,水稻,2018-10-19,http://www.56135.com/huoyuan/I9562334.html
北京顺义,江苏无锡,None,2018-10-19,http://www.56135.com/huoyuan/I9562262.html
北京,湖北武汉,普货,2018-10-19,http://www.56135.com/huoyuan/I9562173.html
北京,云南昆明,普货,2018-10-19,http://www.56135.com/huoyuan/I9562172.html
北京,山东潍坊,普货,2018-10-19,http://www.56135.com/huoyuan/I9562141.html
北京房山,广东江门开平,普货,2018-10-19,http://www.56135.com/huoyuan/I9561865.html
北京房山,河北唐山玉田,普货,2018-10-19,http://www.56135.com/huoyuan/I9561864.html
北京平谷,河北唐山玉田,压块,2018-10-19,http://www.56135.com/huoyuan/I9561863.html
北京房山,河北张家口,None,2018-10-19,http://www.56135.com/huoyuan/I9561855.html
北京通州,河北张家口,None,2018-10-19,http://www.56135.com/huoyuan/I9561853.html
北京房山,河北保定定州,None,2018-10-19,http://www.56135.com/huoyuan/I9561788.html
北京,河北廊坊霸州,普货,2018-10-19,http://www.56135.com/huoyuan/I9561672.html
北京,广东广州,普货,2018-10-19,http://www.56135.com/huoyuan/I9561495.html
北京,山东东营广饶,催柴,2018-10-19,http://www.56135.com/huoyuan/I9561422.html
北京,辽宁沈阳,普货,2018-10-19,http://www.56135.com/huoyuan/I9561166.html
北京大兴,黑龙江佳木斯汤原,水稻,2018-10-19,http://www.56135.com/huoyuan/I9561027.html
北京大兴,黑龙江鸡西虎林,水稻,2018-10-19,http://www.56135.com/huoyuan/I9560718.html
北京大兴,黑龙江双鸭山宝清,水稻,2018-10-19,http://www.56135.com/huoyuan/I9560150.html
北京大兴,黑龙江佳木斯桦川,水稻,2018-10-19,http://www.56135.com/huoyuan/I9560141.html
北京,内蒙古呼和浩特,普货,2018-10-19,http://www.56135.com/huoyuan/I9560086.html
北京,江苏无锡,普货,2018-10-19,http://www.56135.com/huoyuan/I9559893.html
北京大兴,宁夏,None,2018-10-19,http://www.56135.com/huoyuan/I9559345.html
北京,西藏拉萨,None,2018-10-19,http://www.56135.com/huoyuan/I9559343.html
北京大兴,北京大兴,剪切料,2018-10-19,http://www.56135.com/huoyuan/I9559131.html
北京,江苏连云港,None,2018-10-19,http://www.56135.com/huoyuan/I9559032.html
北京大兴,北京昌平,None,2018-10-19,http://www.56135.com/huoyuan/I9558953.html
北京大兴,安徽宣城泾县,None,2018-10-19,http://www.56135.com/huoyuan/I9558952.html
北京,山东东营广饶,柴油,2018-10-19,http://www.56135.com/huoyuan/I9558851.html
北京大兴,河北唐山玉田,铁皮,2018-10-19,http://www.56135.com/huoyuan/I9558844.html
北京大兴,河北廊坊三河,铁皮,2018-10-19,http://www.56135.com/huoyuan/I9558843.html
北京延庆,天津宁河,压块,2018-10-19,http://www.56135.com/huoyuan/I9558842.html
北京丰台,河北唐山玉田,剪切料，集装箱,2018-10-19,http://www.56135.com/huoyuan/I9558841.html
北京昌平,河北唐山玉田,剪切料,2018-10-19,http://www.56135.com/huoyuan/I9558840.html
北京顺义,辽宁朝阳,None,2018-10-19,http://www.56135.com/huoyuan/I9558774.html
北京密云,内蒙古赤峰,None,2018-10-19,http://www.56135.com/huoyuan/I9558773.html
北京昌平,河北唐山丰润,废钢,2018-10-19,http://www.56135.com/huoyuan/I9558616.html
北京顺义,河北唐山古冶,剪切料,2018-10-19,http://www.56135.com/huoyuan/I9558529.html
北京房山,河北张家口,机油,2018-10-19,http://www.56135.com/huoyuan/I9558518.html
北京昌平,河北唐山丰润,大模板,2018-10-19,http://www.56135.com/huoyuan/I9558400.html
北京,河北唐山古冶,普货,2018-10-19,http://www.56135.com/huoyuan/I9558399.html
北京,河北唐山玉田,剪切料,2018-10-19,http://www.56135.com/huoyuan/I9558351.html
北京,内蒙古呼和浩特,汽油,2018-10-19,http://www.56135.com/huoyuan/I9558178.html
北京怀柔,上海,普货,2018-10-19,http://www.56135.com/huoyuan/I9558022.html
北京大兴,黑龙江佳木斯桦川,水稻,2018-10-19,http://www.56135.com/huoyuan/I9558001.html
北京海淀,北京通州,None,2018-10-19,http://www.56135.com/huoyuan/I9557628.html
北京,上海,普货,2018-10-19,http://www.56135.com/huoyuan/I9557482.html
北京,河南郑州,普货,2018-10-19,http://www.56135.com/huoyuan/I9557479.html
北京,贵州贵阳,冻品,2018-10-19,http://www.56135.com/huoyuan/I9557061.html
北京,重庆,冻品,2018-10-19,http://www.56135.com/huoyuan/I9557059.html
北京,四川成都,冻品,2018-10-19,http://www.56135.com/huoyuan/I9557057.html
北京,云南昆明,冻品,2018-10-19,http://www.56135.com/huoyuan/I9557055.html
北京,广西南宁,冻品,2018-10-19,http://www.56135.com/huoyuan/I9557053.html
北京,吉林长春,水果,2018-10-19,http://www.56135.com/huoyuan/I9557051.html
北京,湖北武汉,None,2018-10-19,http://www.56135.com/huoyuan/I9556923.html
北京,河北廊坊,None,2018-10-19,http://www.56135.com/huoyuan/I9556867.html
北京房山,北京朝阳,None,2018-10-19,http://www.56135.com/huoyuan/I9556779.html
北京,辽宁沈阳,None,2018-10-19,http://www.56135.com/huoyuan/I9556637.html
北京,江苏连云港,None,2018-10-19,http://www.56135.com/huoyuan/I9556636.html
北京,广东深圳,普货,2018-10-19,http://www.56135.com/huoyuan/I9556617.html
北京,广东广州,普货,2018-10-19,http://www.56135.com/huoyuan/I9556594.html
北京,陕西西安,普货,2018-10-19,http://www.56135.com/huoyuan/I9556588.html
北京,河北承德,None,2018-10-19,http://www.56135.com/huoyuan/I9556531.html
北京大兴,湖南长沙,普货,2018-10-19,http://www.56135.com/huoyuan/I9556505.html
北京昌平,河北唐山滦县,剪切料,2018-10-19,http://www.56135.com/huoyuan/I9556418.html
北京,河北唐山滦县,剪切料,2018-10-19,http://www.56135.com/huoyuan/I9556417.html
北京,河北唐山玉田,普货,2018-10-19,http://www.56135.com/huoyuan/I9556391.html
北京,山东东营广饶,柴油,2018-10-19,http://www.56135.com/huoyuan/I9555972.html
北京顺义,广东广州白云,普货,2018-10-19,http://www.56135.com/huoyuan/I9555642.html
北京,江苏无锡,普货,2018-10-19,http://www.56135.com/huoyuan/I9555196.html
北京怀柔,湖北武汉,普货,2018-10-19,http://www.56135.com/huoyuan/I9555045.html
北京顺义,河北唐山迁安,废铁,2018-10-19,http://www.56135.com/huoyuan/I9554872.html
北京房山,江苏连云港东海,废钢,2018-10-19,http://www.56135.com/huoyuan/I9554862.html
北京昌平,河北唐山迁安,燕钢的模板,2018-10-19,http://www.56135.com/huoyuan/I9554853.html
北京,广东广州,None,2018-10-19,http://www.56135.com/huoyuan/I9554440.html
北京,山西临汾侯马,普货,2018-10-19,http://www.56135.com/huoyuan/I9554329.html
北京通州,湖北十堰茅箭,设备,2018-10-20,http://www.56135.com/huoyuan/I9555837.html
北京,湖南长沙,蔬菜,2018-10-19,http://www.56135.com/huoyuan/I9553738.html
北京,上海,普货,2018-10-19,http://www.56135.com/huoyuan/I9553679.html
北京昌平,湖南长沙宁乡,None,2018-10-19,http://www.56135.com/huoyuan/I9553668.html
北京,重庆,None,2018-10-19,http://www.56135.com/huoyuan/I9553396.html
北京,四川成都,None,2018-10-19,http://www.56135.com/huoyuan/I9553395.html
北京,陕西西安,None,2018-10-19,http://www.56135.com/huoyuan/I9553394.html
北京,黑龙江哈尔滨,水果,2018-10-19,http://www.56135.com/huoyuan/I9553120.html
北京,重庆,车,2018-10-19,http://www.56135.com/huoyuan/I9552510.html
北京,四川成都,车,2018-10-19,http://www.56135.com/huoyuan/I9552509.html
北京,陕西西安,车,2018-10-19,http://www.56135.com/huoyuan/I9552508.html
北京,山东东营广饶,柴油,2018-10-19,http://www.56135.com/huoyuan/I9552487.html
北京,山东青岛,快递,2018-10-19,http://www.56135.com/huoyuan/I9551900.html
北京,天津,None,2018-10-19,http://www.56135.com/huoyuan/I9550759.html
北京,浙江湖州,冻品,2018-10-19,http://www.56135.com/huoyuan/I9550726.html
北京顺义,北京大兴,普货,2018-10-19,http://www.56135.com/huoyuan/I9550457.html
北京,内蒙古鄂尔多斯,柴油,2018-10-19,http://www.56135.com/huoyuan/I9550395.html
北京,广西南宁兴宁,普货,2018-10-18,http://www.56135.com/huoyuan/I9550345.html
北京,广东河源东源,普货,2018-10-18,http://www.56135.com/huoyuan/I9550344.html
北京,山东临沂,普货,2018-10-18,http://www.56135.com/huoyuan/I9550343.html
北京,山东泰安新泰,普货,2018-10-18,http://www.56135.com/huoyuan/I9550342.html
北京,山东日照,普货,2018-10-18,http://www.56135.com/huoyuan/I9550341.html
北京,四川成都,普货,2018-10-18,http://www.56135.com/huoyuan/I9550288.html
北京,上海,普货,2018-10-18,http://www.56135.com/huoyuan/I9550262.html
北京,吉林长春榆树,普货,2018-10-18,http://www.56135.com/huoyuan/I9550252.html
北京昌平,湖南湘潭,None,2018-10-19,http://www.56135.com/huoyuan/I9549870.html
北京,辽宁沈阳,冻品,2018-10-19,http://www.56135.com/huoyuan/I9549701.html
北京大兴,河北张家口怀安,钢材,2018-10-18,http://www.56135.com/huoyuan/I9549666.html
北京大兴,宁夏银川,None,2018-10-18,http://www.56135.com/huoyuan/I9549644.html
北京大兴,黑龙江佳木斯桦川,None,2018-10-22,http://www.56135.com/huoyuan/I9605565.html
北京昌平,河北唐山丰润,模板,2018-10-22,http://www.56135.com/huoyuan/I9605176.html
北京顺义,江苏泰州兴化,None,2018-10-22,http://www.56135.com/huoyuan/I9604916.html
北京顺义,江苏无锡宜兴,None,2018-10-22,http://www.56135.com/huoyuan/I9604915.html
北京通州,河北唐山丰润,剪切料,2018-10-22,http://www.56135.com/huoyuan/I9604842.html
北京,山东东营利津,柴油,2018-10-22,http://www.56135.com/huoyuan/I9604681.html
北京海淀,陕西西安,普货,2018-10-22,http://www.56135.com/huoyuan/I9604584.html
北京房山,天津,颗粒,2018-10-22,http://www.56135.com/huoyuan/I9604339.html
北京大兴,天津,电缆轴,2018-10-22,http://www.56135.com/huoyuan/I9604338.html
北京通州,天津,架子管,2018-10-22,http://www.56135.com/huoyuan/I9604055.html
北京通州,河北张家口怀来,重货,2018-10-22,http://www.56135.com/huoyuan/I9604014.html
北京,重庆,None,2018-10-22,http://www.56135.com/huoyuan/I9603941.html
北京,四川成都,None,2018-10-22,http://www.56135.com/huoyuan/I9603940.html
北京,甘肃兰州,None,2018-10-22,http://www.56135.com/huoyuan/I9603939.html
北京顺义,河北张家口张北,普货,2018-10-22,http://www.56135.com/huoyuan/I9603662.html
北京通州,河北张家口,普货,2018-10-22,http://www.56135.com/huoyuan/I9603660.html
北京通州,河北保定望都,树苗,2018-10-22,http://www.56135.com/huoyuan/I9603657.html
北京,宁夏银川,水果,2018-10-22,http://www.56135.com/huoyuan/I9603011.html
北京,内蒙古赤峰,普货,2018-10-22,http://www.56135.com/huoyuan/I9602365.html
北京,广西南宁,普货,2018-10-22,http://www.56135.com/huoyuan/I9602364.html
北京顺义,辽宁大连,普货,2018-10-22,http://www.56135.com/huoyuan/I9602344.html
北京,辽宁大连,普货,2018-10-22,http://www.56135.com/huoyuan/I9602325.html
北京,江西南昌,冻品,2018-10-22,http://www.56135.com/huoyuan/I9602298.html
北京,湖北武汉,普货,2018-10-22,http://www.56135.com/huoyuan/I9602115.html
北京大兴,河北唐山,工字钢,2018-10-22,http://www.56135.com/huoyuan/I9601600.html
