始发站,终点站,货物,日期,网址
北京,四川成都,货,2018-6-29,http://www.56135.com/huoyuan/I7732731.html
北京,河北邯郸,普货,2018-6-29,http://www.56135.com/huoyuan/I7732370.html
北京,上海,货,2018-6-29,http://www.56135.com/huoyuan/I7732337.html
北京,陕西西安,货,2018-6-29,http://www.56135.com/huoyuan/I7732336.html
北京,山西太原,None,2018-6-29,http://www.56135.com/huoyuan/I7732210.html
北京,湖北武汉,None,2018-6-29,http://www.56135.com/huoyuan/I7732185.html
北京,陕西西安,货,2018-6-29,http://www.56135.com/huoyuan/I7731796.html
北京大兴,北京延庆,None,2018-6-29,http://www.56135.com/huoyuan/I7731756.html
北京大兴,河北石家庄无极,None,2018-6-29,http://www.56135.com/huoyuan/I7731755.html
北京大兴,河北石家庄晋州,None,2018-6-29,http://www.56135.com/huoyuan/I7731754.html
北京,吉林延边珲春,专线,2018-6-29,http://www.56135.com/huoyuan/I7731490.html
北京,吉林延边图们,专线,2018-6-29,http://www.56135.com/huoyuan/I7731489.html
北京,吉林延边龙井,专线,2018-6-29,http://www.56135.com/huoyuan/I7731488.html
北京,吉林延边和龙,专线,2018-6-29,http://www.56135.com/huoyuan/I7731487.html
北京,吉林延边安图,专线,2018-6-29,http://www.56135.com/huoyuan/I7731486.html
北京,吉林延边敦化,专线,2018-6-29,http://www.56135.com/huoyuan/I7731485.html
北京,吉林延边延吉,专线,2018-6-29,http://www.56135.com/huoyuan/I7731484.html
北京,四川成都,普货,2018-6-29,http://www.56135.com/huoyuan/I7731432.html
北京,湖南长沙,None,2018-6-29,http://www.56135.com/huoyuan/I7731421.html
北京大兴,湖南湘潭,None,2018-6-29,http://www.56135.com/huoyuan/I7731419.html
北京昌平,湖南株洲,None,2018-6-29,http://www.56135.com/huoyuan/I7731418.html
北京昌平,河北唐山丰南,普货,2018-6-29,http://www.56135.com/huoyuan/I7731401.html
北京平谷,湖南常德,货,2018-6-29,http://www.56135.com/huoyuan/I7731304.html
北京,陕西西安,货,2018-6-29,http://www.56135.com/huoyuan/I7731265.html
北京,广东广州,货,2018-6-29,http://www.56135.com/huoyuan/I7731264.html
北京,广西南宁,货,2018-6-29,http://www.56135.com/huoyuan/I7731263.html
北京平谷,湖北武汉东西湖,货,2018-6-29,http://www.56135.com/huoyuan/I7731067.html
北京通州,湖北鄂州,货,2018-6-29,http://www.56135.com/huoyuan/I7731066.html
北京通州,山东潍坊,None,2018-6-29,http://www.56135.com/huoyuan/I7731013.html
北京密云,河北廊坊文安,None,2018-6-29,http://www.56135.com/huoyuan/I7731003.html
北京,内蒙古赤峰,None,2018-6-29,http://www.56135.com/huoyuan/I7731001.html
北京昌平,湖南株洲,货,2018-6-29,http://www.56135.com/huoyuan/I7730695.html
北京,天津宝坻,螺纹和盘螺,2018-6-29,http://www.56135.com/huoyuan/I7730609.html
北京,云南,货,2018-6-29,http://www.56135.com/huoyuan/I7730524.html
北京,贵州,货,2018-6-29,http://www.56135.com/huoyuan/I7730523.html
北京,上海,冻品,2018-6-29,http://www.56135.com/huoyuan/I7730154.html
北京丰台,河北邢台,普货,2018-6-29,http://www.56135.com/huoyuan/I7730102.html
北京昌平,河北邯郸大名,None,2018-6-29,http://www.56135.com/huoyuan/I7730097.html
北京,山西吕梁,货,2018-6-29,http://www.56135.com/huoyuan/I7730017.html
北京,山西朔州,货,2018-6-29,http://www.56135.com/huoyuan/I7730016.html
北京,山西朔州怀仁,货,2018-6-29,http://www.56135.com/huoyuan/I7730015.html
北京,山西大同,货,2018-6-29,http://www.56135.com/huoyuan/I7730014.html
北京,内蒙古赤峰,冻货,2018-6-29,http://www.56135.com/huoyuan/I7730013.html
北京,黑龙江哈尔滨,冻品,2018-6-29,http://www.56135.com/huoyuan/I7729899.html
北京,上海,雪糕,2018-6-29,http://www.56135.com/huoyuan/I7729803.html
北京,广西南宁,普货,2018-6-29,http://www.56135.com/huoyuan/I7729717.html
北京,云南昆明,普货,2018-6-29,http://www.56135.com/huoyuan/I7729716.html
北京,福建福州,普货,2018-6-29,http://www.56135.com/huoyuan/I7729715.html
北京,湖北武汉,普货,2018-6-29,http://www.56135.com/huoyuan/I7729714.html
北京,江苏泰州,普货,2018-6-29,http://www.56135.com/huoyuan/I7729628.html
北京,广西南宁,普货,2018-6-29,http://www.56135.com/huoyuan/I7729627.html
北京,云南昆明,普货,2018-6-29,http://www.56135.com/huoyuan/I7729626.html
北京,贵州贵阳,普货,2018-6-29,http://www.56135.com/huoyuan/I7729625.html
北京,四川成都,普货,2018-6-29,http://www.56135.com/huoyuan/I7729624.html
北京,内蒙古呼和浩特,普货,2018-6-29,http://www.56135.com/huoyuan/I7729623.html
北京,河南郑州,None,2018-6-29,http://www.56135.com/huoyuan/I7729491.html
北京,江苏苏州昆山,None,2018-6-29,http://www.56135.com/huoyuan/I7729488.html
北京,上海,车,2018-6-29,http://www.56135.com/huoyuan/I7729402.html
北京,江苏宿迁,车,2018-6-29,http://www.56135.com/huoyuan/I7729401.html
北京,江苏泰州姜堰,车,2018-6-29,http://www.56135.com/huoyuan/I7729400.html
北京,江苏泰州泰兴,车,2018-6-29,http://www.56135.com/huoyuan/I7729399.html
北京,江苏泰州靖江,车,2018-6-29,http://www.56135.com/huoyuan/I7729397.html
北京,江苏泰州兴化,车,2018-6-29,http://www.56135.com/huoyuan/I7729396.html
北京,江苏镇江句容,车,2018-6-29,http://www.56135.com/huoyuan/I7729394.html
北京,江苏镇江扬中,车,2018-6-29,http://www.56135.com/huoyuan/I7729393.html
北京,江苏镇江丹阳,车,2018-6-29,http://www.56135.com/huoyuan/I7729391.html
北京,江苏扬州江都,车,2018-6-29,http://www.56135.com/huoyuan/I7729390.html
北京,陕西西安,快递,2018-6-29,http://www.56135.com/huoyuan/I7729389.html
北京,江苏扬州高邮,车,2018-6-29,http://www.56135.com/huoyuan/I7729388.html
北京,江苏扬州仪征,车,2018-6-29,http://www.56135.com/huoyuan/I7729387.html
北京,海南澄迈大丰,车,2018-6-29,http://www.56135.com/huoyuan/I7729386.html
北京,江苏盐城东台,车,2018-6-29,http://www.56135.com/huoyuan/I7729385.html
北京,贵州贵阳,快递,2018-6-29,http://www.56135.com/huoyuan/I7729384.html
北京,江苏南通海门,车,2018-6-29,http://www.56135.com/huoyuan/I7729382.html
北京,北京通州,车,2018-6-29,http://www.56135.com/huoyuan/I7729381.html
北京,江苏南通如皋,车,2018-6-29,http://www.56135.com/huoyuan/I7729380.html
北京,江苏南通启东,车,2018-6-29,http://www.56135.com/huoyuan/I7729379.html
北京,江苏苏州太仓,车,2018-6-29,http://www.56135.com/huoyuan/I7729378.html
北京,江苏苏州吴江,车,2018-6-29,http://www.56135.com/huoyuan/I7729376.html
北京,江苏苏州昆山,车,2018-6-29,http://www.56135.com/huoyuan/I7729375.html
北京,江苏苏州张家港,车,2018-6-29,http://www.56135.com/huoyuan/I7729374.html
北京,江苏苏州常熟,车,2018-6-29,http://www.56135.com/huoyuan/I7729372.html
北京,江苏常州金坛,车,2018-6-29,http://www.56135.com/huoyuan/I7729371.html
北京,江苏常州溧阳,车,2018-6-29,http://www.56135.com/huoyuan/I7729370.html
北京,江苏徐州邳州,车,2018-6-29,http://www.56135.com/huoyuan/I7729369.html
北京,江苏徐州新沂,车,2018-6-29,http://www.56135.com/huoyuan/I7729368.html
北京,江苏无锡江阴,车,2018-6-29,http://www.56135.com/huoyuan/I7729367.html
北京,江苏泰州,车,2018-6-29,http://www.56135.com/huoyuan/I7729366.html
北京,江苏镇江,车,2018-6-29,http://www.56135.com/huoyuan/I7729365.html
北京,四川成都,快递,2018-6-29,http://www.56135.com/huoyuan/I7729364.html
北京,江苏扬州,车,2018-6-29,http://www.56135.com/huoyuan/I7729363.html
北京,江苏盐城,车,2018-6-29,http://www.56135.com/huoyuan/I7729362.html
北京,广西南宁,快递,2018-6-29,http://www.56135.com/huoyuan/I7729361.html
北京,江苏淮安,车,2018-6-29,http://www.56135.com/huoyuan/I7729360.html
北京,江苏连云港,车,2018-6-29,http://www.56135.com/huoyuan/I7729359.html
北京,江苏南通,车,2018-6-29,http://www.56135.com/huoyuan/I7729358.html
北京,江苏苏州,车,2018-6-29,http://www.56135.com/huoyuan/I7729357.html
北京,江苏常州,车,2018-6-29,http://www.56135.com/huoyuan/I7729356.html
北京,江苏徐州,车,2018-6-29,http://www.56135.com/huoyuan/I7729355.html
北京,江苏无锡,车,2018-6-29,http://www.56135.com/huoyuan/I7729354.html
北京,江苏南京,车,2018-6-29,http://www.56135.com/huoyuan/I7729353.html
北京,山东菏泽,车,2018-6-29,http://www.56135.com/huoyuan/I7729352.html
北京,山东临沂,车,2018-6-29,http://www.56135.com/huoyuan/I7729351.html
北京,山东滨州,车,2018-6-29,http://www.56135.com/huoyuan/I7729350.html
北京,山东聊城,车,2018-6-29,http://www.56135.com/huoyuan/I7729349.html
北京,山东日照,车,2018-6-29,http://www.56135.com/huoyuan/I7729348.html
北京,山东德州,车,2018-6-29,http://www.56135.com/huoyuan/I7729347.html
北京,山东泰安,车,2018-6-29,http://www.56135.com/huoyuan/I7729346.html
北京,山东莱芜,车,2018-6-29,http://www.56135.com/huoyuan/I7729345.html
北京,山东枣庄,车,2018-6-29,http://www.56135.com/huoyuan/I7729344.html
北京,山东济宁,车,2018-6-29,http://www.56135.com/huoyuan/I7729343.html
北京,山东潍坊,车,2018-6-29,http://www.56135.com/huoyuan/I7729342.html
北京,山东淄博,车,2018-6-29,http://www.56135.com/huoyuan/I7729341.html
北京,山东威海,车,2018-6-29,http://www.56135.com/huoyuan/I7729340.html
北京,山东烟台,车,2018-6-29,http://www.56135.com/huoyuan/I7729339.html
北京,山东东营,车,2018-6-29,http://www.56135.com/huoyuan/I7729338.html
北京,山东青岛,车,2018-6-29,http://www.56135.com/huoyuan/I7729337.html
北京,山东济南,车,2018-6-29,http://www.56135.com/huoyuan/I7729336.html
北京,四川南充,货,2018-6-29,http://www.56135.com/huoyuan/I7729320.html
北京,陕西西安,货,2018-6-29,http://www.56135.com/huoyuan/I7729319.html
北京,广西,货,2018-6-29,http://www.56135.com/huoyuan/I7729177.html
北京,福建福州,鸡排,2018-6-29,http://www.56135.com/huoyuan/I7729048.html
北京,广东广州,货,2018-6-29,http://www.56135.com/huoyuan/I7728998.html
北京昌平,甘肃兰州,配件,2018-6-29,http://www.56135.com/huoyuan/I7728983.html
北京房山,河北唐山玉田,货,2018-6-29,http://www.56135.com/huoyuan/I7728967.html
北京,内蒙古呼和浩特,None,2018-6-29,http://www.56135.com/huoyuan/I7728826.html
北京,山西太原,None,2018-6-29,http://www.56135.com/huoyuan/I7728825.html
北京大兴,贵州贵阳,货,2018-6-29,http://www.56135.com/huoyuan/I7728756.html
北京大兴,湖南邵阳,货,2018-6-29,http://www.56135.com/huoyuan/I7728514.html
北京大兴,湖南株洲,货,2018-6-29,http://www.56135.com/huoyuan/I7728513.html
北京,山西忻州,None,2018-6-29,http://www.56135.com/huoyuan/I7728334.html
北京平谷,河北保定清苑,货,2018-6-29,http://www.56135.com/huoyuan/I7728294.html
北京,广东广州,饮料,2018-6-29,http://www.56135.com/huoyuan/I7728093.html
北京昌平,湖南株洲,货,2018-6-29,http://www.56135.com/huoyuan/I7727895.html
北京房山,湖南长沙,重货,2018-6-29,http://www.56135.com/huoyuan/I7727894.html
北京大兴,河北廊坊三河,钢材,2018-6-29,http://www.56135.com/huoyuan/I7727773.html
北京,广东广州,货,2018-6-29,http://www.56135.com/huoyuan/I7727738.html
北京,辽宁沈阳,毛菇,2018-6-29,http://www.56135.com/huoyuan/I7727616.html
北京海淀,河北唐山迁安,剪切料,2018-6-29,http://www.56135.com/huoyuan/I7727583.html
北京大兴,湖南长沙,货,2018-6-29,http://www.56135.com/huoyuan/I7727392.html
北京,广东广州,货,2018-6-29,http://www.56135.com/huoyuan/I7727152.html
北京,安徽合肥,货,2018-6-29,http://www.56135.com/huoyuan/I7727151.html
北京,内蒙古呼和浩特,货,2018-6-29,http://www.56135.com/huoyuan/I7727150.html
北京,山西大同,普货,2018-6-29,http://www.56135.com/huoyuan/I7727082.html
北京,山东济南,普货,2018-6-29,http://www.56135.com/huoyuan/I7727078.html
北京丰台,河北邢台南和,泡货,2018-6-29,http://www.56135.com/huoyuan/I7727047.html
北京,广东惠州,普货,2018-6-29,http://www.56135.com/huoyuan/I7727045.html
北京,广东广州,普货,2018-6-29,http://www.56135.com/huoyuan/I7727044.html
北京通州,广东中山,None,2018-6-29,http://www.56135.com/huoyuan/I7727043.html
北京怀柔,湖北武汉江汉,货,2018-6-29,http://www.56135.com/huoyuan/I7726825.html
北京怀柔,湖南长沙,货,2018-6-29,http://www.56135.com/huoyuan/I7726824.html
北京,山东滨州阳信,None,2018-6-29,http://www.56135.com/huoyuan/I7726758.html
北京,湖南长沙,普货,2018-6-29,http://www.56135.com/huoyuan/I7726525.html
北京,湖北武汉,普货,2018-6-29,http://www.56135.com/huoyuan/I7726524.html
北京房山,广东深圳,普货,2018-6-29,http://www.56135.com/huoyuan/I7726160.html
北京,江苏泰州,货,2018-6-29,http://www.56135.com/huoyuan/I7725907.html
北京,四川成都,货,2018-6-29,http://www.56135.com/huoyuan/I7725906.html
北京通州,广东广州,货,2018-6-29,http://www.56135.com/huoyuan/I7725905.html
北京,浙江嘉兴,None,2018-6-29,http://www.56135.com/huoyuan/I7725753.html
北京,广东深圳,None,2018-6-29,http://www.56135.com/huoyuan/I7725752.html
北京,江苏苏州吴江,None,2018-6-29,http://www.56135.com/huoyuan/I7725750.html
北京,内蒙古呼和浩特,None,2018-6-29,http://www.56135.com/huoyuan/I7725749.html
北京,四川成都,普货,2018-6-29,http://www.56135.com/huoyuan/I7725658.html
北京海淀,河北廊坊文安,原木,2018-6-29,http://www.56135.com/huoyuan/I7725309.html
北京,江苏苏州昆山,普货,2018-6-29,http://www.56135.com/huoyuan/I7725001.html
北京,陕西西安,普货,2018-6-29,http://www.56135.com/huoyuan/I7725000.html
北京通州,广东广州白云,普货,2018-6-29,http://www.56135.com/huoyuan/I7724999.html
北京,内蒙古呼和浩特,None,2018-6-29,http://www.56135.com/huoyuan/I7724609.html
北京,江西南昌,None,2018-6-29,http://www.56135.com/huoyuan/I7724608.html
北京昌平,河北邯郸,货,2018-6-29,http://www.56135.com/huoyuan/I7724562.html
北京,内蒙古呼和浩特,货,2018-6-29,http://www.56135.com/huoyuan/I7724561.html
北京通州,河北唐山,货,2018-6-29,http://www.56135.com/huoyuan/I7724543.html
北京,广东湛江,蔬菜,2018-6-29,http://www.56135.com/huoyuan/I7724509.html
北京,广东茂名,蔬菜,2018-6-29,http://www.56135.com/huoyuan/I7724506.html
北京,山西,货,2018-6-29,http://www.56135.com/huoyuan/I7724490.html
北京海淀,江苏苏州,货,2018-6-29,http://www.56135.com/huoyuan/I7724485.html
北京,湖北武汉,货,2018-6-29,http://www.56135.com/huoyuan/I7724456.html
北京,河北唐山玉田,货,2018-6-29,http://www.56135.com/huoyuan/I7724271.html
北京,宁夏银川,钢材,2018-6-29,http://www.56135.com/huoyuan/I7723829.html
北京,云南昆明,顺丰快递,2018-6-29,http://www.56135.com/huoyuan/I7723821.html
北京,山西大同,货,2018-6-29,http://www.56135.com/huoyuan/I7723816.html
北京,江苏泰州,货,2018-6-29,http://www.56135.com/huoyuan/I7723815.html
北京,四川成都,货,2018-6-29,http://www.56135.com/huoyuan/I7723814.html
北京,上海,货,2018-6-29,http://www.56135.com/huoyuan/I7723485.html
北京,陕西西安,货,2018-6-29,http://www.56135.com/huoyuan/I7723483.html
北京,浙江温州乐清,商品车,2018-6-29,http://www.56135.com/huoyuan/I7723140.html
北京,湖北武汉,商品车,2018-6-29,http://www.56135.com/huoyuan/I7723139.html
北京,浙江金华义乌,商品车,2018-6-29,http://www.56135.com/huoyuan/I7723138.html
北京,黑龙江哈尔滨,商品车,2018-6-29,http://www.56135.com/huoyuan/I7723137.html
北京,宁夏,None,2018-6-29,http://www.56135.com/huoyuan/I7722999.html
北京大兴,内蒙古呼和浩特,货,2018-6-29,http://www.56135.com/huoyuan/I7722977.html
北京通州,内蒙古呼和浩特,货,2018-6-29,http://www.56135.com/huoyuan/I7722976.html
北京大兴,内蒙古包头,货,2018-6-29,http://www.56135.com/huoyuan/I7722975.html
北京怀柔,山西大同灵丘,货,2018-6-29,http://www.56135.com/huoyuan/I7722862.html
北京密云,山西大同,货,2018-6-29,http://www.56135.com/huoyuan/I7722806.html
北京密云,河北张家口蔚县,货,2018-6-29,http://www.56135.com/huoyuan/I7722805.html
北京怀柔,山西朔州,泡货,2018-6-29,http://www.56135.com/huoyuan/I7722803.html
北京顺义,山西大同,泡货,2018-6-29,http://www.56135.com/huoyuan/I7722802.html
北京通州,山东菏泽单县,大量,2018-6-29,http://www.56135.com/huoyuan/I7722743.html
北京通州,山东菏泽曹县,大量,2018-6-29,http://www.56135.com/huoyuan/I7722742.html
北京昌平,湖北武汉江夏,配件,2018-6-29,http://www.56135.com/huoyuan/I7722639.html
北京,辽宁沈阳,None,2018-6-29,http://www.56135.com/huoyuan/I7722537.html
北京,四川成都,None,2018-6-29,http://www.56135.com/huoyuan/I7722252.html
北京,吉林,丙酮,2018-6-29,http://www.56135.com/huoyuan/I7721393.html
北京,北京顺义,货,2018-6-29,http://www.56135.com/huoyuan/I7721389.html
北京,山东济南,货,2018-6-29,http://www.56135.com/huoyuan/I7721388.html
北京怀柔,辽宁朝阳,货,2018-6-29,http://www.56135.com/huoyuan/I7721217.html
北京,四川成都,货,2018-6-29,http://www.56135.com/huoyuan/I7720277.html
北京,贵州贵阳,货,2018-6-29,http://www.56135.com/huoyuan/I7720274.html
北京,陕西西安,货,2018-6-29,http://www.56135.com/huoyuan/I7720273.html
北京,河南郑州,货,2018-6-29,http://www.56135.com/huoyuan/I7720272.html
北京通州,广东广州白云,货,2018-6-29,http://www.56135.com/huoyuan/I7720270.html
北京,青海西宁,重货假山石头,2018-6-29,http://www.56135.com/huoyuan/I7719756.html
北京昌平,湖南株洲,货,2018-6-29,http://www.56135.com/huoyuan/I7719530.html
北京顺义,河北张家口怀来,货,2018-6-29,http://www.56135.com/huoyuan/I7719214.html
北京通州,湖北黄冈武穴,货,2018-6-29,http://www.56135.com/huoyuan/I7719093.html
北京,湖南长沙,货,2018-6-29,http://www.56135.com/huoyuan/I7718891.html
北京顺义,河北石家庄新华,泡货,2018-6-29,http://www.56135.com/huoyuan/I7718851.html
北京,四川成都,None,2018-6-29,http://www.56135.com/huoyuan/I7718825.html
北京,陕西西安,None,2018-6-29,http://www.56135.com/huoyuan/I7718824.html
北京,贵州,货,2018-6-29,http://www.56135.com/huoyuan/I7718607.html
北京,广东广州,普货,2018-6-29,http://www.56135.com/huoyuan/I7718452.html
北京,四川成都,普货,2018-6-29,http://www.56135.com/huoyuan/I7718448.html
北京,四川南充,普货,2018-6-29,http://www.56135.com/huoyuan/I7718445.html
北京昌平,河北唐山滦县,剪切料,2018-6-29,http://www.56135.com/huoyuan/I7718090.html
北京密云,河北唐山,普货,2018-6-29,http://www.56135.com/huoyuan/I7717921.html
北京密云,河北张家口怀安,重货,2018-6-29,http://www.56135.com/huoyuan/I7717839.html
北京顺义,河北张家口,None,2018-6-29,http://www.56135.com/huoyuan/I7717801.html
北京顺义,辽宁沈阳,水果,2018-6-29,http://www.56135.com/huoyuan/I7717760.html
北京,广东广州,冻品,2018-6-29,http://www.56135.com/huoyuan/I7717663.html
北京,陕西西安,冻品,2018-6-29,http://www.56135.com/huoyuan/I7717662.html
北京,山西太原,冻品,2018-6-29,http://www.56135.com/huoyuan/I7717661.html
北京怀柔,河北张家口蔚县,重货,2018-6-29,http://www.56135.com/huoyuan/I7717531.html
北京怀柔,山西大同,重货,2018-6-29,http://www.56135.com/huoyuan/I7717530.html
北京通州,上海,None,2018-6-29,http://www.56135.com/huoyuan/I7717529.html
北京,吉林,丙酮,2018-6-29,http://www.56135.com/huoyuan/I7717149.html
北京通州,四川成都,货,2018-6-29,http://www.56135.com/huoyuan/I7717136.html
北京,河北石家庄,None,2018-6-29,http://www.56135.com/huoyuan/I7716854.html
北京,安徽合肥,None,2018-6-29,http://www.56135.com/huoyuan/I7716851.html
北京,四川成都,顺丰快递,2018-6-29,http://www.56135.com/huoyuan/I7716653.html
北京怀柔,河南郑州,None,2018-6-29,http://www.56135.com/huoyuan/I7716432.html
北京,辽宁大连,货,2018-6-29,http://www.56135.com/huoyuan/I7716297.html
北京大兴,云南昆明,普货,2018-6-29,http://www.56135.com/huoyuan/I7716255.html
北京,广东广州白云,普货,2018-6-29,http://www.56135.com/huoyuan/I7716253.html
北京怀柔,内蒙古呼和浩特,货,2018-6-29,http://www.56135.com/huoyuan/I7716089.html
北京顺义,内蒙古呼和浩特,货,2018-6-29,http://www.56135.com/huoyuan/I7716088.html
北京,山东济南,货,2018-6-29,http://www.56135.com/huoyuan/I7716084.html
北京,山东烟台,货,2018-6-29,http://www.56135.com/huoyuan/I7715964.html
北京,山东烟台莱阳,货,2018-6-29,http://www.56135.com/huoyuan/I7715861.html
北京,四川泸州,货,2018-6-29,http://www.56135.com/huoyuan/I7715726.html
北京,重庆,货,2018-6-29,http://www.56135.com/huoyuan/I7715725.html
北京,贵州黔东南凯里,货,2018-6-29,http://www.56135.com/huoyuan/I7715724.html
北京,广东佛山,货,2018-6-29,http://www.56135.com/huoyuan/I7715595.html
北京,广东广州,货,2018-6-29,http://www.56135.com/huoyuan/I7715594.html
北京通州,上海,货,2018-6-29,http://www.56135.com/huoyuan/I7715472.html
北京顺义,河北石家庄,货,2018-6-29,http://www.56135.com/huoyuan/I7715471.html
北京延庆,河北廊坊三河,货,2018-6-29,http://www.56135.com/huoyuan/I7715432.html
北京平谷,河北邢台宁晋,货,2018-6-29,http://www.56135.com/huoyuan/I7715417.html
北京平谷,河南周口淮阳,货,2018-6-29,http://www.56135.com/huoyuan/I7715416.html
北京平谷,山东菏泽,货,2018-6-29,http://www.56135.com/huoyuan/I7715415.html
北京平谷,天津,冻品,2018-6-29,http://www.56135.com/huoyuan/I7715380.html
北京通州,山东滨州阳信,货,2018-6-29,http://www.56135.com/huoyuan/I7715328.html
北京,山东济南,货,2018-6-29,http://www.56135.com/huoyuan/I7715270.html
北京昌平,河北张家口,None,2018-6-29,http://www.56135.com/huoyuan/I7715267.html
北京,安徽合肥,货,2018-6-29,http://www.56135.com/huoyuan/I7715181.html
北京,四川南充,普货,2018-6-29,http://www.56135.com/huoyuan/I7715178.html
北京,上海,普货,2018-6-29,http://www.56135.com/huoyuan/I7714897.html
北京,陕西西安,普货,2018-6-29,http://www.56135.com/huoyuan/I7714896.html
北京,广西南宁,快递,2018-6-28,http://www.56135.com/huoyuan/I7714620.html
北京通州,山西忻州,None,2018-6-29,http://www.56135.com/huoyuan/I7714334.html
北京密云,山东,None,2018-6-29,http://www.56135.com/huoyuan/I7714330.html
北京密云,河北廊坊文安,None,2018-6-29,http://www.56135.com/huoyuan/I7714329.html
北京平谷,内蒙古赤峰,None,2018-6-29,http://www.56135.com/huoyuan/I7714328.html
北京,内蒙古赤峰,None,2018-6-29,http://www.56135.com/huoyuan/I7714327.html
北京,河北廊坊霸州,10吨,2018-6-30,http://www.56135.com/huoyuan/I7738126.html
北京,河北衡水,10吨,2018-6-30,http://www.56135.com/huoyuan/I7738125.html
北京,四川成都,货,2018-6-30,http://www.56135.com/huoyuan/I7737765.html
北京,四川成都,None,2018-6-30,http://www.56135.com/huoyuan/I7737219.html
北京大兴,湖北孝感,None,2018-6-30,http://www.56135.com/huoyuan/I7737104.html
北京通州,湖北武汉东西湖,None,2018-6-30,http://www.56135.com/huoyuan/I7737089.html
北京大兴,湖北武汉武昌,None,2018-6-30,http://www.56135.com/huoyuan/I7737080.html
北京,四川成都,货,2018-6-30,http://www.56135.com/huoyuan/I7737034.html
北京朝阳,河北唐山,货,2018-6-30,http://www.56135.com/huoyuan/I7736981.html
北京,广东广州,冻品,2018-6-30,http://www.56135.com/huoyuan/I7736511.html
北京,山西太原,货,2018-6-30,http://www.56135.com/huoyuan/I7736400.html
北京,陕西西安,货,2018-6-30,http://www.56135.com/huoyuan/I7736398.html
北京,福建福州,货,2018-6-30,http://www.56135.com/huoyuan/I7736397.html
北京,四川成都,冻肉,2018-6-30,http://www.56135.com/huoyuan/I7736176.html
北京,湖北武汉,货,2018-6-30,http://www.56135.com/huoyuan/I7736080.html
北京大兴,河北唐山迁安,剪切料,2018-6-30,http://www.56135.com/huoyuan/I7736062.html
北京丰台,河北唐山迁安,废钢,2018-6-30,http://www.56135.com/huoyuan/I7736041.html
北京大兴,河北保定阜平,盘条,2018-6-30,http://www.56135.com/huoyuan/I7736037.html
北京昌平,河北保定阜平,盘条,2018-6-30,http://www.56135.com/huoyuan/I7736036.html
北京大兴,河北保定定州,盘条,2018-6-30,http://www.56135.com/huoyuan/I7736033.html
北京昌平,河北保定定州,盘条,2018-6-30,http://www.56135.com/huoyuan/I7736032.html
北京大兴,河北沧州黄骅,盘条,2018-6-30,http://www.56135.com/huoyuan/I7736029.html
北京昌平,河北沧州黄骅,盘条,2018-6-30,http://www.56135.com/huoyuan/I7736028.html
北京,四川泸州,货,2018-6-30,http://www.56135.com/huoyuan/I7735669.html
北京,重庆,货,2018-6-30,http://www.56135.com/huoyuan/I7735668.html
北京,广西南宁,货,2018-6-30,http://www.56135.com/huoyuan/I7735139.html
北京,湖南岳阳,货,2018-6-30,http://www.56135.com/huoyuan/I7735084.html
北京,广东广州,货,2018-6-30,http://www.56135.com/huoyuan/I7734771.html
北京,河北石家庄,货,2018-6-30,http://www.56135.com/huoyuan/I7734576.html
北京,湖北武汉,货,2018-6-30,http://www.56135.com/huoyuan/I7734564.html
北京,广东深圳,货,2018-6-30,http://www.56135.com/huoyuan/I7734425.html
北京,广东深圳,货,2018-6-30,http://www.56135.com/huoyuan/I7734404.html
北京,新疆乌鲁木齐,None,2018-6-30,http://www.56135.com/huoyuan/I7734208.html
北京延庆,河北廊坊三河,钢材,2018-6-30,http://www.56135.com/huoyuan/I7734205.html
北京,河北石家庄,货,2018-6-30,http://www.56135.com/huoyuan/I7734172.html
北京,辽宁大连,货,2018-6-30,http://www.56135.com/huoyuan/I7734144.html
北京,山西太原,货,2018-6-30,http://www.56135.com/huoyuan/I7733661.html
北京通州,北京昌平,冻品,2018-6-30,http://www.56135.com/huoyuan/I7733311.html
北京,湖南岳阳,货,2018-6-30,http://www.56135.com/huoyuan/I7733036.html
北京怀柔,山西晋中太谷,None,2018-6-30,http://www.56135.com/huoyuan/I7733002.html
北京顺义,山东济南,货,2018-6-30,http://www.56135.com/huoyuan/I7732865.html
北京,陕西西安,普货,2018-7-1,http://www.56135.com/huoyuan/I7742091.html
北京,河南郑州,普货,2018-7-1,http://www.56135.com/huoyuan/I7742090.html
北京,湖南岳阳,货,2018-7-1,http://www.56135.com/huoyuan/I7742021.html
北京顺义,河北石家庄,货,2018-7-1,http://www.56135.com/huoyuan/I7741596.html
北京平谷,河南鹤壁,散装玉米,2018-7-1,http://www.56135.com/huoyuan/I7741337.html
北京通州,河北唐山玉田,货,2018-7-1,http://www.56135.com/huoyuan/I7740975.html
北京通州,河南焦作修武,None,2018-7-1,http://www.56135.com/huoyuan/I7740089.html
北京通州,河南安阳林州,None,2018-7-1,http://www.56135.com/huoyuan/I7740088.html
北京通州,江苏连云港灌云,None,2018-7-1,http://www.56135.com/huoyuan/I7740087.html
北京通州,山东枣庄滕州,None,2018-7-1,http://www.56135.com/huoyuan/I7740086.html
北京通州,山东临沂临沭,None,2018-7-1,http://www.56135.com/huoyuan/I7740085.html
北京通州,山东临沂,None,2018-7-1,http://www.56135.com/huoyuan/I7740084.html
北京通州,山东菏泽鄄城,None,2018-7-1,http://www.56135.com/huoyuan/I7740083.html
