,idx,快递,名称,地址,name_lat,name_lng,lat,lng,是否有地址,wgs_lon,wgs_lat,x,y
2196,188,安能物流,地坛安能物流,北京朝阳区建国路22号,39.9804973226638,116.545940171634,39.9142382558338,116.561442509192,是,116.54909129721106,39.907251708267296,12974.185493818266,4852.473489239884
2197,84,安能物流,朝阳三元桥安能物流,北京朝阳东风南路15号,39.9804973226638,116.545940171634,39.9600381433602,116.505472896966,是,116.49301694503582,39.95265576913505,12967.943325488424,4859.064727470524
2198,696,安能物流,北京平谷安能物流,北京平谷区新平西路2号,40.2159254538956,117.150433448191,40.1487452095185,117.106202321859,是,117.0932010763547,40.14114215488141,13034.755517359747,4886.4739200146705
2199,693,安能物流,平谷马坊安能物流,北京平谷密三路66号,40.0612524290689,117.014642632657,40.265158279753,116.999278752723,是,116.98664810246483,40.257590393329295,13022.894094565469,4903.4455228712795
2200,464,安能物流,丰台岳各庄安能物流,北京丰台莲花池万丰路,39.8268593488799,116.408778983078,39.8955527091965,116.327744819295,是,116.31505251277054,39.8884456668519,12948.132415512098,4849.744724447644
2201,83,安能物流,北京朝阳兴隆安能物流,北京朝阳定福庄北路甲1号,39.9804973226638,116.545940171634,39.919236172389,116.567051835119,是,116.5546835494466,39.91235454413731,12974.808020489429,4853.214042136055
2202,4974,安能物流,北京东城区安能物流,北京顺义区斯派特物流园9号,39.9385740129861,116.421884701264,40.1045292893921,116.578194540631,是,116.56574760830982,40.09777807316451,12976.039665888018,4880.161311857836
2203,4966,安能物流,顺义南彩安能物流,北京顺义区南彩镇后俸伯左提路,40.1390529327045,116.742842992062,40.1392154414562,116.70965410686,是,116.6969886422155,40.13235908036985,12990.649350951548,4885.1950226467525
2204,195,安能物流,北京朝阳望京安能物流,北京朝阳区酒仙桥路十号院,39.9804973226638,116.545940171634,39.9861286792561,116.498417476358,是,116.48586666697834,39.97883956944666,12967.147360176148,4862.867779018697
2205,512,安能物流,丰台百荣安能物流,北京丰台区蒲黄榆二巷,39.8268593488799,116.408778983078,39.8721640339049,116.425584249,是,116.4129010267778,39.864572871155936,12959.02486226475,4846.281849436037
2206,75,安能物流,安慧里安能物流,北京朝阳安慧里22号,39.9804973226638,116.545940171634,39.9968359784822,116.415920511883,是,116.40325487235786,39.989115585940105,12957.951057266757,4864.360711478151
