河北唐山,山东淄博临淄,纯苯,2018/8/27,http://www.56135.com/huoyuan/I8746444.html,
浙江宁波,山东东营河口,芳烃,2018/8/27,http://www.56135.com/huoyuan/I8746443.html,
浙江宁波,山东东营广饶,芳烃,2018/8/27,http://www.56135.com/huoyuan/I8746442.html,
江苏盐城,山东滨州博兴,汽油芳烃,2018/8/27,http://www.56135.com/huoyuan/I8746441.html,
四川攀枝花,安徽淮北,粗苯,2018/8/27,http://www.56135.com/huoyuan/I8746440.html,
山东菏泽郓城,山西太原,建筑模板,2018/8/27,http://www.56135.com/huoyuan/I8746439.html,
山东菏泽郓城,北京,建筑模板,2018/8/27,http://www.56135.com/huoyuan/I8746438.html,
湖北武汉,广东深圳,冻品,2018/8/27,http://www.56135.com/huoyuan/I8746436.html,
云南昆明,浙江金华义乌,冻品,2018/8/27,http://www.56135.com/huoyuan/I8746435.html,
福建福州,湖北武汉,冻品,2018/8/27,http://www.56135.com/huoyuan/I8746434.html,
山东济宁,陕西榆林吴堡,燃料,2018/8/27,http://www.56135.com/huoyuan/I8746432.html,
内蒙古乌海,河北邯郸,蒽油,2018/8/27,http://www.56135.com/huoyuan/I8746431.html,
湖南岳阳,新疆,普货,2018/8/27,http://www.56135.com/huoyuan/I8746430.html,
云南曲靖陆良,广东东莞虎门,普货,2018/8/27,http://www.56135.com/huoyuan/I8746429.html,
云南曲靖陆良,浙江台州,普货,2018/8/27,http://www.56135.com/huoyuan/I8746428.html,
云南曲靖陆良,浙江嘉兴,普货,2018/8/27,http://www.56135.com/huoyuan/I8746427.html,
云南曲靖陆良,上海,普货,2018/8/27,http://www.56135.com/huoyuan/I8746426.html,
云南曲靖陆良,江苏苏州,普货,2018/8/27,http://www.56135.com/huoyuan/I8746425.html,
云南曲靖陆良,江苏扬州,普货,2018/8/27,http://www.56135.com/huoyuan/I8746424.html,
云南曲靖陆良,江苏常州,普货,2018/8/27,http://www.56135.com/huoyuan/I8746423.html,
陕西渭南蒲城,山西,重废,2018/8/27,http://www.56135.com/huoyuan/I8746422.html,
甘肃武威,甘肃临夏,木胶板,2018/8/27,http://www.56135.com/huoyuan/I8746421.html,
广东清远连南,广东佛山南海,石粉,2018/8/27,http://www.56135.com/huoyuan/I8746420.html,
广东清远阳山,广东江门恩平,石粉,2018/8/27,http://www.56135.com/huoyuan/I8746419.html,
广东清远阳山,广东江门新会,石粉,2018/8/27,http://www.56135.com/huoyuan/I8746418.html,
宁夏中卫,河北沧州黄骅,普货,2018/8/27,http://www.56135.com/huoyuan/I8746417.html,
山西晋中介休,河南平顶山,纯苯,2018/8/27,http://www.56135.com/huoyuan/I8746416.html,
新疆阿克苏库车,宁夏银川,凝析油,2018/8/27,http://www.56135.com/huoyuan/I8746415.html,
新疆哈密伊吾,山东东营垦利,石脑油,2018/8/27,http://www.56135.com/huoyuan/I8746414.html,
宁夏吴忠红寺堡,河南济源,石脑油,2018/8/27,http://www.56135.com/huoyuan/I8746413.html,
江苏扬州仪征,山东淄博临淄,芳烃,2018/8/27,http://www.56135.com/huoyuan/I8746412.html,
陕西榆林神木,河南濮阳,BDO,2018/8/27,http://www.56135.com/huoyuan/I8746411.html,
陕西榆林神木,山东德州庆云,BDO,2018/8/27,http://www.56135.com/huoyuan/I8746410.html,
内蒙古乌海,山东潍坊昌乐,BDO,2018/8/27,http://www.56135.com/huoyuan/I8746409.html,
浙江宁波,宁夏银川,芳烃,2018/8/27,http://www.56135.com/huoyuan/I8746408.html,
陕西延安黄陵,安徽淮北,粗苯,2018/8/27,http://www.56135.com/huoyuan/I8746407.html,
青海海西乌兰,安徽淮北,粗苯,2018/8/27,http://www.56135.com/huoyuan/I8746406.html,
甘肃酒泉玉门,新疆乌鲁木齐,航煤,2018/8/27,http://www.56135.com/huoyuan/I8746405.html,
湖南湘潭,江苏常州,普货,2018/8/27,http://www.56135.com/huoyuan/I8746404.html,
河北沧州河间,山东聊城冠县,设备,2018/8/27,http://www.56135.com/huoyuan/I8746403.html,
山东聊城临清,山西晋中榆次,设备,2018/8/27,http://www.56135.com/huoyuan/I8746402.html,
新疆伊犁奎屯,新疆乌鲁木齐,柴油,2018/8/27,http://www.56135.com/huoyuan/I8746401.html,
宁夏石嘴山平罗,陕西西安,普货,2018/8/27,http://www.56135.com/huoyuan/I8746400.html,
新疆巴音郭楞库尔勒,新疆阿克苏沙雅,普货,2018/8/27,http://www.56135.com/huoyuan/I8746399.html,
新疆巴音郭楞库尔勒,新疆和田,200T,2018/8/27,http://www.56135.com/huoyuan/I8746398.html,
新疆巴音郭楞库尔勒,新疆阿克苏库车,普货,2018/8/27,http://www.56135.com/huoyuan/I8746397.html,
新疆巴音郭楞库尔勒,新疆喀什,普货,2018/8/27,http://www.56135.com/huoyuan/I8746396.html,
山东菏泽单县,河南焦作武陟,重货,2018/8/27,http://www.56135.com/huoyuan/I8746395.html,
四川乐山马边,四川德阳什邡,普货,2018/8/27,http://www.56135.com/huoyuan/I8746394.html,
四川乐山峨边,四川成都彭州,小石子,2018/8/27,http://www.56135.com/huoyuan/I8746393.html,
四川乐山峨边,四川广安,小石子,2018/8/27,http://www.56135.com/huoyuan/I8746392.html,
四川乐山沙湾,四川广安,普货,2018/8/27,http://www.56135.com/huoyuan/I8746391.html,
四川乐山马边,四川德阳绵竹,普货,2018/8/27,http://www.56135.com/huoyuan/I8746390.html,
湖北武汉,江苏南京,江沙,2018/8/27,http://www.56135.com/huoyuan/I8746389.html,
湖北武汉,江苏泰州高港,None,2018/8/27,http://www.56135.com/huoyuan/I8746388.html,
湖北宜昌,江苏,石子,2018/8/27,http://www.56135.com/huoyuan/I8746387.html,
湖北恩施巴东,重庆涪陵,煤炭,2018/8/27,http://www.56135.com/huoyuan/I8746386.html,
湖北恩施巴东,湖北黄冈武穴,煤炭,2018/8/27,http://www.56135.com/huoyuan/I8746385.html,
湖北宜昌秭归,湖北荆州,沙,2018/8/27,http://www.56135.com/huoyuan/I8746384.html,
甘肃定西临洮,湖北荆州石首,沙,2018/8/27,http://www.56135.com/huoyuan/I8746383.html,
湖北宜昌秭归,湖北荆州公安,石子,2018/8/27,http://www.56135.com/huoyuan/I8746382.html,
湖北宜昌秭归,湖北荆州沙市,石子,2018/8/27,http://www.56135.com/huoyuan/I8746381.html,
重庆奉节,湖北武汉,石子,2018/8/27,http://www.56135.com/huoyuan/I8746380.html,
重庆丰都,江苏,石子,2018/8/27,http://www.56135.com/huoyuan/I8746379.html,
重庆涪陵,江苏,毛石,2018/8/27,http://www.56135.com/huoyuan/I8746378.html,
重庆,江苏,毛石,2018/8/27,http://www.56135.com/huoyuan/I8746377.html,
新疆昌吉呼图壁,新疆昌吉吉木萨尔,水泥,2018/8/27,http://www.56135.com/huoyuan/I8746376.html,
新疆昌吉呼图壁,新疆乌鲁木齐,水泥,2018/8/27,http://www.56135.com/huoyuan/I8746375.html,
新疆塔城乌苏,新疆昌吉吉木萨尔,水泥,2018/8/27,http://www.56135.com/huoyuan/I8746374.html,
新疆塔城乌苏,新疆乌鲁木齐,水泥,2018/8/27,http://www.56135.com/huoyuan/I8746372.html,
内蒙古锡林郭勒盟多伦,山东临沂,甲醇,2018/8/27,http://www.56135.com/huoyuan/I8746371.html,
内蒙古锡林郭勒盟多伦,山东东营广饶,甲醇,2018/8/27,http://www.56135.com/huoyuan/I8746370.html,
内蒙古锡林郭勒盟多伦,山东东营,甲醇,2018/8/27,http://www.56135.com/huoyuan/I8746369.html,
山西长治沁源,山东东营,甲醇,2018/8/27,http://www.56135.com/huoyuan/I8746368.html,
陕西榆林,山东东营,甲醇,2018/8/27,http://www.56135.com/huoyuan/I8746367.html,
陕西榆林府谷,山东东营,甲醇,2018/8/27,http://www.56135.com/huoyuan/I8746366.html,
山西大同,山东东营,甲醇,2018/8/27,http://www.56135.com/huoyuan/I8746365.html,
山东潍坊诸城,江西鹰潭,普货,2018/8/27,http://www.56135.com/huoyuan/I8746364.html,
山东潍坊诸城,广西南宁,普货,2018/8/27,http://www.56135.com/huoyuan/I8746363.html,
山东潍坊诸城,贵州贵阳,普货,2018/8/27,http://www.56135.com/huoyuan/I8746362.html,
山东潍坊诸城,云南昆明,普货,2018/8/27,http://www.56135.com/huoyuan/I8746361.html,
山东潍坊诸城,安徽宿州,None,2018/8/27,http://www.56135.com/huoyuan/I8746360.html,
山东潍坊诸城,安徽合肥,None,2018/8/27,http://www.56135.com/huoyuan/I8746359.html,
宁夏石嘴山大武口,河北沧州泊头,煤,2018/8/27,http://www.56135.com/huoyuan/I8746358.html,
宁夏石嘴山大武口,天津静海,煤,2018/8/27,http://www.56135.com/huoyuan/I8746357.html,
宁夏石嘴山惠农,辽宁营口,焦炭,2018/8/27,http://www.56135.com/huoyuan/I8746356.html,
