,公司,岗位,薪资,地址,经度,纬度,URL,low,hight,mean,区域
560,北京西蔓色彩美育文化股份有限公司,仓库主管,4.5-6千/月,银泰中心柏悦居,116.465824,39.913071,https://jobs.51job.com/beijing-cyq/109359440.html?s=01&t=0,4.5,6.0,5.25,朝阳区
561,北京赛尔斯数码科技有限公司,仓库主管,4.5-6千/月,中关村大街E世界A1016a,116.322423,39.987024,https://jobs.51job.com/beijing-hdq/109467284.html?s=01&t=0,4.5,6.0,5.25,海淀区
562,北京巴宝莉家具有限公司,仓库主管,4-7千/月,北京市通州区武兴路8号,116.795768,39.860298,https://jobs.51job.com/beijing-tzq/103246838.html?s=01&t=0,4.0,7.0,5.5,通州区
563,北京旺达露顺商贸有限公司,仓库主管,6-8千/月,北京朝阳,116.44974,39.926391,https://jobs.51job.com/beijing-cyq/91513447.html?s=01&t=0,6.0,8.0,7.0,朝阳区
565,国药控股医疗器械（北京）有限公司,仓库主管,3-4.5千/月,生物医药基地,116.328329,39.692307,https://jobs.51job.com/beijing-dxq/77810618.html?s=01&t=0,3.0,4.5,3.75,大兴区
567,倍升互联（北京）科技有限公司,仓库主管,5-7千/月,容达路融新科技中心G、H商业楼L1-05,116.474978,40.027789,https://jobs.51job.com/beijing-cyq/96816273.html?s=01&t=0,5.0,7.0,6.0,朝阳区
568,北京恒利燕通商贸有限公司,理货员,4.5-6千/月,东大桥尚都国际A座3307室,116.458428,39.925173,https://jobs.51job.com/beijing-cyq/108372474.html?s=01&t=0,4.5,6.0,5.25,朝阳区
569,北京星拓视联文化传媒服务有限公司,仓库主管,3-4.5千/月,星光影视园南门A座一层,116.368317,39.778634,https://jobs.51job.com/beijing-dxq/109266673.html?s=01&t=0,3.0,4.5,3.75,大兴区
570,北京动力物流有限公司,仓库主管,3.5-4.5千/月,北京市丰台区下柳子188号,116.28966,39.80875,https://jobs.51job.com/beijing-ftq/103962209.html?s=01&t=0,3.5,4.5,4.0,丰台区
571,北京津丰华北汽车贸易有限公司,配件专员,4.5-6千/月,北京石景山区古城西路63号院,116.188971,39.920738,https://jobs.51job.com/beijing-sjsq/102271314.html?s=01&t=0,4.5,6.0,5.25,石景山区
572,康明斯发动机（上海）贸易服务有限公司,文员,6-8万/年,光机电一体化产业基地科创东七街9号通港物流中心,116.556285,39.80998,https://jobs.51job.com/beijing-tzq/102957977.html?s=01&t=0,5.0,6.666666666666667,5.833333333333334,通州区
573,北京伟森盛业家具有限公司,文员,3.5-4.5千/月,北京市大兴区采育,116.643988,39.659513,https://jobs.51job.com/beijing-dxq/96806315.html?s=01&t=0,3.5,4.5,4.0,大兴区
574,北京国电思达科技有限公司,备件计划岗,5-7千/月,西四环中路16号院1号楼5层,116.283164,39.921209,https://jobs.51job.com/beijing-hdq/107124298.html?s=01&t=0,5.0,7.0,6.0,海淀区
576,夏晖物流（北京）有限公司,仓库主管,1-1.5万/月,北京市亦庄经济技术开发区兴盛街6号,116.523434,39.798127,https://jobs.51job.com/beijing-dxq/83797405.html?s=01&t=0,10.0,15.0,12.5,大兴区
580,仁和药房网（北京）医药科技有限公司,仓库主管,2-3千/月,北京市丰台区五里店,116.259219,39.865715,https://jobs.51job.com/beijing-ftq/109649837.html?s=01&t=0,2.0,3.0,2.5,丰台区
582,北京奥普莱特照明器材有限公司,物控专员,4.5-6千/月,林河工业开发区 林河大街21号院,116.668364,40.097624,https://jobs.51job.com/beijing-syq/102442784.html?s=01&t=0,4.5,6.0,5.25,顺义区
585,北京市永明创业装饰材料有限公司,仓库主管,4.5-6千/月,十八里店,116.495144,39.850411,https://jobs.51job.com/beijing-cyq/107593883.html?s=01&t=0,4.5,6.0,5.25,朝阳区
587,沃德财富文化艺术集团有限公司,仓储专员,4.5-5千/月,阜外亮甲店1号恩济西园9号楼3层,116.287191,39.938296,https://jobs.51job.com/beijing-hdq/78083773.html?s=01&t=0,4.5,5.0,4.75,海淀区
588,北京建朝物流有限公司,仓库主管,4-5千/月,亿滋工厂,116.568167,39.781429,https://jobs.51job.com/beijing-dxq/106754465.html?s=01&t=0,4.0,5.0,4.5,大兴区
589,北京仁光伟业科技发展有限公司,仓库主管,3-4.5千/月,回龙观二拨子,116.315297,40.08728,https://jobs.51job.com/beijing-cpq/62877042.html?s=01&t=0,3.0,4.5,3.75,昌平区
590,北京聚利科技股份有限公司,仓库主管,4.5-6千/月,昌平路97号,116.265382,40.150126,https://jobs.51job.com/beijing-cpq/107979695.html?s=01&t=0,4.5,6.0,5.25,昌平区
591,北京福润联石化科技开发有限公司,仓库主管,2-3千/月,赵全营镇北郎中工业区,116.558567,40.212296,https://jobs.51job.com/beijing-syq/89413077.html?s=01&t=0,2.0,3.0,2.5,顺义区
593,北京万力美业商贸有限公司,搬运工,3.3-4千/月,大兴旧宫   世界之花购物广场,116.428372,39.824645,https://jobs.51job.com/beijing-dxq/107025442.html?s=01&t=0,3.3,4.0,3.65,大兴区
594,雪伦投资（北京）有限公司,仓库主管,5-7千/月,密云经济开发区水源路17号,116.81939,40.362981,https://jobs.51job.com/beijing-myq/109512006.html?s=01&t=0,5.0,7.0,6.0,密云区
596,北京盟友聚德商务服务有限公司,物流调度,6-8千/月,朝来高科技产业园区18号院9号楼201,116.480509,40.024946,https://jobs.51job.com/beijing-cyq/108827780.html?s=01&t=0,6.0,8.0,7.0,朝阳区
598,北京行丰银拓科技有限公司,仓库主管,4.5-6千/月,新宫中福丽宫品牌基地6号楼109室,116.363616,39.816125,https://jobs.51job.com/beijing-ftq/105713904.html?s=01&t=0,4.5,6.0,5.25,丰台区
600,金桥威士达（北京）医疗器械有限公司,仓库主管,3-5千/月,马驹桥镇联东U谷,116.571071,39.735742,https://jobs.51job.com/beijing-tzq/85901864.html?s=01&t=0,3.0,5.0,4.0,通州区
601,北京博创金科科技有限责任公司,库存管理员,3.8-6千/月,开拓路7号先锋大厦,116.311678,40.047269,https://jobs.51job.com/beijing-hdq/108995915.html?s=01&t=0,3.8,6.0,4.9,海淀区
603,赛德口腔医疗集团,仓库主管,3-5千/月,北京市东城区东兴隆街56号北京商界B-817,116.421382,39.903199,https://jobs.51job.com/beijing-dcq/104581446.html?s=01&t=0,3.0,5.0,4.0,东城区
604,北京市阜昌典当行有限责任公司,保管员,4.5-6千/月,北礼士路149号,116.359853,39.932186,https://jobs.51job.com/beijing-xcq/98732619.html?s=01&t=0,4.5,6.0,5.25,西城区
605,小黄狗环保科技有限公司,分拣员,4.5-6千/月,永安里16号CBD国际大厦1602,116.458594,39.910374,https://jobs.51job.com/beijing-cyq/105849909.html?s=01&t=0,4.5,6.0,5.25,朝阳区
606,北京威林视讯科技有限公司,仓库主管,4-5千/月,北京市昌平区昌平科技园区创新路27号院3号楼五层,116.246797,40.202019,https://jobs.51job.com/beijing-cpq/109599228.html?s=01&t=0,4.0,5.0,4.5,昌平区
607,北京东方晓鸣珠宝有限公司,仓库主管,0.8-1万/月,朝阳区建外soho西区16号楼803,116.459586,39.911282,https://jobs.51job.com/beijing-cyq/99870520.html?s=01&t=0,8.0,10.0,9.0,朝阳区
608,北京玉研精密仪器有限公司,仓库主管,3-4.5千/月,中关村科技园谭园路1号院华悦大厦3层308,116.130876,39.899467,https://jobs.51job.com/beijing-mtgq/109577178.html?s=01&t=0,3.0,4.5,3.75,门头沟区
609,鲜生活冷链物流有限公司,物流调度,4.5-6千/月,南法信地区南陈路嘉和一品写字楼,116.623043,40.141008,https://jobs.51job.com/beijing-syq/109478656.html?s=01&t=0,4.5,6.0,5.25,顺义区
610,北京世信海润食品有限公司,库工,4.5-6千/月,大红门石榴庄西街234号,116.426882,39.845848,https://jobs.51job.com/beijing-ftq/74253407.html?s=01&t=0,4.5,6.0,5.25,丰台区
611,北京家和业咨询有限公司,仓库主管,3-4.5千/月,亚运村,116.416355,39.991433,https://jobs.51job.com/beijing-cyq/108646462.html?s=01&t=0,3.0,4.5,3.75,朝阳区
612,北京糖业烟酒集团有限公司酒类经营分公司,保管员,4.5-6千/月,北京市海淀区永定路23号,116.270782,39.925843,https://jobs.51job.com/beijing-hdq/107285287.html?s=01&t=0,4.5,6.0,5.25,海淀区
613,北京华鑫安盾商贸有限公司,仓库主管,3-4.5千/月,北京海淀温泉镇,116.187175,40.054945,https://jobs.51job.com/beijing-hdq/80697859.html?s=01&t=0,3.0,4.5,3.75,海淀区
614,航天信亿（北京）科技有限公司,仓库主管,4.5-6千/月,总部基地（2019年4月搬至通州）,116.576605,39.734592,https://jobs.51job.com/beijing-ftq/109560996.html?s=01&t=0,4.5,6.0,5.25,丰台区
617,北京诚和通物流有限公司,渠道专员,3-4.5千/月,北京市顺义区高丽营镇金马工业区北路19号,116.590562,40.142848,https://jobs.51job.com/beijing-syq/96598719.html?s=01&t=0,3.0,4.5,3.75,顺义区
618,北京双城博发科技有限公司,仓库主管,3-4.5千/月,张家湾上店村479号,116.727443,39.862848,https://jobs.51job.com/beijing-tzq/97455261.html?s=01&t=0,3.0,4.5,3.75,通州区
619,中国进口汽车贸易有限公司,仓库主管,3.5-4千/月,李魏路与白马路交叉口向北50米,116.509764,40.175979,https://jobs.51job.com/beijing-syq/97102565.html?s=01&t=0,3.5,4.0,3.75,顺义区
622,东方晶源微电子科技（北京）有限公司,仓库主管,3-8千/月,北京市北京经济技术开发区经海四路156号院12号楼,116.570247,39.784941,https://jobs.51job.com/beijing-dxq/104639503.html?s=01&t=0,3.0,8.0,5.5,大兴区
625,豪尔赛科技集团股份有限公司,仓库主管,4.5-6千/月,北京市丰台区南四环西路128号3号楼22层,116.305826,39.83392,https://jobs.51job.com/beijing-ftq/105173566.html?s=01&t=0,4.5,6.0,5.25,丰台区
627,上海大菱食品有限公司,配货员,4.5-6千/月,石榴园西街232号京深海鲜市场新冻品区10、11号,116.421225,39.852884,https://jobs.51job.com/beijing-ftq/100798407.html?s=01&t=0,4.5,6.0,5.25,丰台区
628,北京威达泰克信息技术有限公司,仓库主管,3-4.5千/月,三街金隅嘉华大厦Ｄ座404,116.313736,40.042288,https://jobs.51job.com/beijing-hdq/100260875.html?s=01&t=0,3.0,4.5,3.75,海淀区
629,北京恒泰万博石油技术股份有限公司,仓库主管,3-4.5千/月,阳坊镇北京恒立铭,116.133652,40.129593,https://jobs.51job.com/beijing-cpq/101369459.html?s=01&t=0,3.0,4.5,3.75,昌平区
630,上海弘渝餐饮有限公司,文员,4-6千/月,土井村路45号,116.291663,40.068669,https://jobs.51job.com/beijing-hdq/108607096.html?s=01&t=0,4.0,6.0,5.0,海淀区
631,长城金点软件（北京）有限公司,仓库主管,5-7千/月,北京市朝阳区酒仙桥东路9号院A2楼西侧101室,116.504492,39.980892,https://jobs.51job.com/beijing-cyq/107872071.html?s=01&t=0,5.0,7.0,6.0,朝阳区
632,上海倍通数据集团,销售,6-8千/月,北京市丰台区马家堡西路15号时代风帆大厦,116.37661,39.852687,https://jobs.51job.com/beijing-ftq/108552537.html?s=01&t=0,6.0,8.0,7.0,丰台区
635,北京德尔发光电技术有限公司,仓库主管,4.5-6千/月,大柳树路,116.342682,39.957942,https://jobs.51job.com/beijing-hdq/99248670.html?s=01&t=0,4.5,6.0,5.25,海淀区
636,北京兰微康美科技有限公司,仓库主管,3.5-4.5千/月,北京市顺义区南法信旭辉空港中心A座409-410,116.617631,40.120967,https://jobs.51job.com/beijing-syq/103573879.html?s=01&t=0,3.5,4.5,4.0,顺义区
638,北京家佳金翔食品有限公司,物流经理,0.5-1.2万/月,紫熙台6号楼2002,116.284808,39.886938,https://jobs.51job.com/beijing-ftq/108969803.html?s=01&t=0,5.0,12.0,8.5,丰台区
639,北京北内柴油机有限责任公司,仓库主管,3-4.5千/月,丰台区永外大红门六合庄1号,116.426553,39.832802,https://jobs.51job.com/beijing-ftq/54313346.html?s=01&t=0,3.0,4.5,3.75,丰台区
640,北京咔啦酷科技文化有限公司,仓库主管,4.5-6千/月,北京市东城区北京站东街8号信通大厦B座（启城空间）,116.437614,39.910116,https://jobs.51job.com/beijing-dcq/100739020.html?s=01&t=0,4.5,6.0,5.25,东城区
641,北京鼎月嘉龙科技贸易有限公司,库房助理,3-6千/月,东四南大街本司胡同31号,116.427872,39.926016,https://jobs.51job.com/beijing-dcq/109448723.html?s=01&t=0,3.0,6.0,4.5,东城区
642,北京德仁天润科技发展有限公司,打包员,4.5-6千/月,胜古中路2号院5号楼817室,116.420831,39.978939,https://jobs.51job.com/beijing-cyq/108816809.html?s=01&t=0,4.5,6.0,5.25,朝阳区
644,北京孩思乐商业有限公司,仓库主管,3-4.5千/月,空港物流基地物流园六街12号宝供物流B库,116.602218,40.126375,https://jobs.51job.com/beijing-syq/94964290.html?s=01&t=0,3.0,4.5,3.75,顺义区
645,北京欧联时骏科技有限公司,仓库主管,4.5-6千/月,菜市口,116.38074,39.895375,https://jobs.51job.com/beijing-xcq/97624699.html?s=01&t=0,4.5,6.0,5.25,西城区
646,北京爱维龙媒文化传播有限公司,仓库主管,4.5-6千/月,长春桥路5号新起点嘉园11号楼4层,116.309928,39.967076,https://jobs.51job.com/beijing-hdq/108645959.html?s=01&t=0,4.5,6.0,5.25,海淀区
648,雷瑟尔（北京）商贸有限公司,仓库主管,3-5千/月,北京市朝阳区北苑路金苑大厦A座602,116.424325,40.041762,https://jobs.51job.com/beijing-cyq/109520310.html?s=01&t=0,3.0,5.0,4.0,朝阳区
649,萨玛汽车内饰（北京）有限公司,仓库主管,3-4.5千/月,北京经济技术开发区亦柏路海纳川奔驰零部件产业园,116.513088,39.801197,https://jobs.51job.com/beijing-dxq/86660149.html?s=01&t=0,3.0,4.5,3.75,大兴区
650,北京古船食品有限公司,储备粮管理员,4.5-6千/月,和义东里,116.412166,39.81981,https://jobs.51job.com/beijing-ftq/109496120.html?s=01&t=0,4.5,6.0,5.25,丰台区
651,北京博欧实德生物技术有限公司,仓库主管,4.5-6千/月,南口镇政府北500米,116.153696,40.236234,https://jobs.51job.com/beijing-cpq/97186584.html?s=01&t=0,4.5,6.0,5.25,昌平区
652,北京诚聚百膳投资管理有限公司,文员,3-4千/月,西环南路嘉捷企业汇26号院5号楼,116.54727,39.77186,https://jobs.51job.com/beijing-dxq/102033537.html?s=01&t=0,3.0,4.0,3.5,大兴区
653,北京宇欣天琪经贸发展有限公司,仓库主管,4.5-6千/月,紫芳园六区3号楼3单元1202,116.448661,39.865269,https://jobs.51job.com/beijing-ftq/109464511.html?s=01&t=0,4.5,6.0,5.25,丰台区
658,马瑞奥食品加工系统（北京）有限公司,仓库主管,4-6千/月,北京市顺义区杨镇工业区纵二路8-2号,116.84744,40.164917,https://jobs.51job.com/beijing-syq/92379726.html?s=01&t=0,4.0,6.0,5.0,顺义区
661,北京科园信海医药经营有限公司,保管员,3-4.5千/月,朝阳区,116.449559,39.926375,https://jobs.51job.com/beijing-cyq/98418844.html?s=01&t=0,3.0,4.5,3.75,朝阳区
662,北京安德固模架工程有限公司,仓库主管,6-8千/月,采育经济开发区采育镇奥宇模板院内,116.672611,39.658328,https://jobs.51job.com/beijing-dxq/103689252.html?s=01&t=0,6.0,8.0,7.0,大兴区
663,北京北纬机电技术有限公司,理货员,3-4.5千/月,龙泉驾校,116.238124,40.037453,https://jobs.51job.com/beijing-hdq/108849266.html?s=01&t=0,3.0,4.5,3.75,海淀区
664,泰科曼远东国际科技发展(北京)有限公司,仓库主管,2-3千/月,牛栏山腾仁路闽京蒲企业园22号楼（泰科曼）,116.641526,40.219603,https://jobs.51job.com/beijing-syq/102058128.html?s=01&t=0,2.0,3.0,2.5,顺义区
665,北京中海盈石油设备工程技术有限公司,文员,3-4.5千/月,博兴6路19号,116.507674,39.752359,https://jobs.51job.com/beijing-dxq/107312929.html?s=01&t=0,3.0,4.5,3.75,大兴区
666,北京联通隆福汽车销售服务有限公司,仓库主管,3-4.5千/月,中关村东路108号,116.341007,39.97889,https://jobs.51job.com/beijing-hdq/90359779.html?s=01&t=0,3.0,4.5,3.75,海淀区
669,北京天利流程技术有限公司,仓库主管,3-4.5千/月,中关村科技园通州园金桥科技产业基地联东U谷中试区80号,116.562932,39.739677,https://jobs.51job.com/beijing-tzq/109174687.html?s=01&t=0,3.0,4.5,3.75,通州区
670,益海嘉里（北京）粮油食品工业有限公司,仓库主管,3-4.5千/月,北京市大兴区黄村镇矿林路2号益海嘉里（北京）粮油食品工业有限公司,116.344334,39.710826,https://jobs.51job.com/beijing-dxq/105811695.html?s=01&t=0,3.0,4.5,3.75,大兴区
672,北京斯利安药业有限公司,仓库主管,4-5.5千/月,大兴生物医药基地,116.328329,39.692307,https://jobs.51job.com/beijing-dxq/104915266.html?s=01&t=0,4.0,5.5,4.75,大兴区
673,辽宁亮砾矿产有限公司,仓库主管,1-1.5万/月,青岛光谷软件园,120.166685,35.956774,https://jobs.51job.com/qingdao-hdq/109423041.html?s=01&t=0,10.0,15.0,12.5,海淀区
674,青岛立兴杨氏门窗配件有限公司,仓库主管,4.5-6千/月,马驹桥镇联东U谷15号楼17C,116.570363,39.736011,https://jobs.51job.com/beijing-tzq/109417306.html?s=01&t=0,4.5,6.0,5.25,通州区
675,安科光电（北京）有限公司,发货员,6-8千/月,亦庄经济技术开发区科创四街36号院,116.538108,39.791331,https://jobs.51job.com/beijing-dxq/106376874.html?s=01&t=0,6.0,8.0,7.0,大兴区
676,北京大绥基业商贸有限公司,储运经理/主管,0.6-1.2万/月,旧宫镇旧桥路1号富力盛悦居21号楼11层,116.460623,39.811313,https://jobs.51job.com/beijing-dxq/93172073.html?s=01&t=0,6.0,12.0,9.0,大兴区
677,北京同仁堂崇文门药店有限责任公司,仓库主管,4-5.5千/月,东城区崇外大街42号,116.425664,39.901836,https://jobs.51job.com/beijing-dcq/53594993.html?s=01&t=0,4.0,5.5,4.75,东城区
678,睦邻企业管理服务（北京）有限公司,分拣员,5-5.5千/月,西大旺路珠江帝景北门东行60米,116.48796,39.89715,https://jobs.51job.com/beijing-cyq/109414746.html?s=01&t=0,5.0,5.5,5.25,朝阳区
679,中农裕邦（北京）生态农业发展有限公司,仓库主管,4.5-6千/月,朝阳区百子湾西里金海商富中心B座1410,116.501534,39.900976,https://jobs.51job.com/beijing-cyq/103574590.html?s=01&t=0,4.5,6.0,5.25,朝阳区
681,北京加美味食品有限公司,库工,3-4.5千/月,魏善庄镇兴隆庄村,116.393704,39.679338,https://jobs.51job.com/beijing-dxq/87802800.html?s=01&t=0,3.0,4.5,3.75,大兴区
682,子午线（北京）服装有限公司,仓库主管,3-4.5千/月,朝阳区八里庄西里一号远洋天地61号楼2004室,116.500474,39.919927,https://jobs.51job.com/beijing-cyq/67988165.html?s=01&t=0,3.0,4.5,3.75,朝阳区
