id,company,job_title,joburl,lat,lng,salary
https://jobs.51job.com/langfang/103670763.html?s=01&t=0,北京童趣控股有限公司,库房理货员,https://jobs.51job.com/langfang/103670763.html?s=01&t=0,39.372943,116.562240,3-5千/月
https://jobs.51job.com/shijiazhuang/75515294.html?s=01&t=0,石家庄派尔耐墙纸有限公司,专业库管,https://jobs.51job.com/shijiazhuang/75515294.html?s=01&t=0,38.228993,114.636296,3-4.5千/月
https://jobs.51job.com/shijiazhuang/103578190.html?s=01&t=0,石家庄小罐茶贸易有限公司,仓库管理员,https://jobs.51job.com/shijiazhuang/103578190.html?s=01&t=0,38.048339,114.512250,3-4.5千/月
https://jobs.51job.com/tangshan/103620398.html?s=01&t=0,广州孚达保温隔热材料有限公司,仓库管理员,https://jobs.51job.com/tangshan/103620398.html?s=01&t=0,39.284368,118.083977,4-6千/月
https://jobs.51job.com/xiongan-xaxq/101740993.html?s=01&t=0,浙江中通通信有限公司,仓库管理员,https://jobs.51job.com/xiongan-xaxq/101740993.html?s=01&t=0,38.946944,115.940222,3-4.5千/月
https://jobs.51job.com/yanjiao/97992736.html?s=01&t=0,南京泓惠贸易有限公司,储运主管,https://jobs.51job.com/yanjiao/97992736.html?s=01&t=0,39.972971,116.854447,4.5-6千/月
https://jobs.51job.com/dalian-xgq/103282265.html?s=01&t=0,大连诚源船务有限公司,招聘实在干活工人6000工资月开,https://jobs.51job.com/dalian-xgq/103282265.html?s=01&t=0,38.933535,121.637092,6-8千/月
https://jobs.51job.com/cangzhou/92761190.html?s=01&t=0,沧州临港三菱金属制品有限公司,仓库管理员,https://jobs.51job.com/cangzhou/92761190.html?s=01&t=0,38.391297,117.472639,2-3千/月
https://jobs.51job.com/tangshan/95854105.html?s=01&t=0,唐山市福兴货运有限公司,叉车司机包吃住,https://jobs.51job.com/tangshan/95854105.html?s=01&t=0,39.575378,118.203407,3-4.5千/月
https://jobs.51job.com/baoding/103674600.html?s=01&t=0,北京万普隆能源技术有限公司,仓库管理员,https://jobs.51job.com/baoding/103674600.html?s=01&t=0,39.555538,115.914181,3-4.5千/月
https://jobs.51job.com/weihai/103680049.html?s=01&t=0,威海大运海洋科技有限公司,招搬运工,https://jobs.51job.com/weihai/103680049.html?s=01&t=0,37.446489,122.160443,6-8千/月
https://jobs.51job.com/yantai/103654862.html?s=01&t=0,烟台乾景水产有限公司,急招搬运工,https://jobs.51job.com/yantai/103654862.html?s=01&t=0,37.545826,121.402226,1-1.5万/月
https://jobs.51job.com/hengshui/95054721.html?s=01&t=0,衡水盛达玻璃制品有限公司,仓库管理员,https://jobs.51job.com/hengshui/95054721.html?s=01&t=0,37.761846,115.789394,2.5-3千/月
https://jobs.51job.com/langfang/103512681.html?s=01&t=0,北京慧运维技术有限公司,资产管理员,https://jobs.51job.com/langfang/103512681.html?s=01&t=0,39.569207,116.762816,4-6千/月
https://jobs.51job.com/baoding/103700536.html?s=01&t=0,保定欧普电子科技有限公司,仓库管理员,https://jobs.51job.com/baoding/103700536.html?s=01&t=0,38.905403,115.455604,2.5-4千/月
https://jobs.51job.com/yanjiao/103715049.html?s=01&t=0,欧伏电气股份有限公司,仓库管理员,https://jobs.51job.com/yanjiao/103715049.html?s=01&t=0,39.992658,116.810900,3-4.5千/月
https://jobs.51job.com/shijiazhuang/103711705.html?s=01&t=0,石家庄市纳泽商贸有限公司,库管,https://jobs.51job.com/shijiazhuang/103711705.html?s=01&t=0,38.027948,114.570154,2-3千/月
https://jobs.51job.com/langfang/103748655.html?s=01&t=0,河北福成五丰食品股份有限公司燕郊肉类制品分公司,仓库理货员,https://jobs.51job.com/langfang/103748655.html?s=01&t=0,40.008474,116.878973,3-4.5千/月
https://jobs.51job.com/yantai/103819847.html?s=01&t=0,烟台坤和海洋科技有限公司,高薪急招普工、理货员+工作轻松,https://jobs.51job.com/yantai/103819847.html?s=01&t=0,37.565187,121.276193,0.8-1万/月
https://jobs.51job.com/yantai/103848204.html?s=01&t=0,烟台和淳海洋科技有限公司,高薪直招装卸工+分拣工,https://jobs.51job.com/yantai/103848204.html?s=01&t=0,37.546314,121.406538,0.8-1万/月
https://jobs.51job.com/weihai/103767333.html?s=01&t=0,威海大运海洋科技有限公司,招搬运工,https://jobs.51job.com/weihai/103767333.html?s=01&t=0,37.446489,122.160443,6-8千/月
https://jobs.51job.com/shijiazhuang/103884407.html?s=01&t=0,昌宜（天津）模板租赁有限公司,仓库管理员,https://jobs.51job.com/shijiazhuang/103884407.html?s=01&t=0,38.148198,114.420843,3-4.5千/月
https://jobs.51job.com/shijiazhuang/93491112.html?s=01&t=0,河北科雨防水材料有限公司,仓库管理员,https://jobs.51job.com/shijiazhuang/93491112.html?s=01&t=0,38.406119,114.872768,2-3千/月
https://jobs.51job.com/qinhuangdao/103886368.html?s=01&t=0,秦皇岛尼特智能科技有限公司,库管员,https://jobs.51job.com/qinhuangdao/103886368.html?s=01&t=0,39.980429,119.577109,2.3-2.8千/月
https://jobs.51job.com/langfang/102283945.html?s=01&t=0,廊坊国美铝业有限公司,仓库管理员,https://jobs.51job.com/langfang/102283945.html?s=01&t=0,39.101183,116.784795,4-6千/月
https://jobs.51job.com/shijiazhuang/103373510.html?s=01&t=0,呷哺呷哺餐饮管理有限公司总部,石家庄配送中心主管,https://jobs.51job.com/shijiazhuang/103373510.html?s=01&t=0,38.059371,114.375190,6-8千/月
https://jobs.51job.com/shijiazhuang/101940724.html?s=01&t=0,河北瑞鹤医疗器械有限公司,仓库管理员,https://jobs.51job.com/shijiazhuang/101940724.html?s=01&t=0,38.052923,114.617909,3.1-5千/月
https://jobs.51job.com/shijiazhuang/100898006.html?s=01&t=0,石家庄浩睿文化传播有限公司,库管,https://jobs.51job.com/shijiazhuang/100898006.html?s=01&t=0,38.045156,114.417447,2-3千/月
https://jobs.51job.com/yantai/103801890.html?s=01&t=0,烟台和淳海洋科技有限公司,免费急招理货员+包装工,https://jobs.51job.com/yantai/103801890.html?s=01&t=0,37.546314,121.406538,0.8-1万/月
https://jobs.51job.com/shijiazhuang/103466520.html?s=01&t=0,河北迈道汽车服务有限公司,仓库管理员,https://jobs.51job.com/shijiazhuang/103466520.html?s=01&t=0,38.008718,114.494000,3-4.5千/月
https://jobs.51job.com/qinhuangdao/96152411.html?s=01&t=0,爱迪特（秦皇岛）科技股份有限公司,仓库管理员,https://jobs.51job.com/qinhuangdao/96152411.html?s=01&t=0,39.932831,119.463239,2.9-4.2千/月
https://jobs.51job.com/yanjiao/103942340.html?s=01&t=0,上海嘉进物流有限公司,调度（宝马项目）,https://jobs.51job.com/yanjiao/103942340.html?s=01&t=0,39.999289,116.806151,4.5-6千/月
https://jobs.51job.com/xingtai/103949263.html?s=01&t=0,河北驰马拓电机科技有限公司,仓库主管,https://jobs.51job.com/xingtai/103949263.html?s=01&t=0,36.981582,115.273618,0.5-2万/月
https://jobs.51job.com/baoding/103918392.html?s=01&t=0,保定市元健医疗器械销售有限公司,送货员,https://jobs.51job.com/baoding/103918392.html?s=01&t=0,38.903320,115.480858,2-3千/月
